Spell Snare,DIS,每个文化都有独特的不祥数字。 在城市之中，不论你是独行，在人群之中，或是正遭背刺，二都是最糟糕的数字。
Swift Silence,DIS,"「这世界或许难归和平，但在我面前你将了解何谓寂静。」
～奥古斯汀四世"
Dauthi Slayer,TSB,"「他们为每个灵魂都送上一刀。」
～索泰利密使莱娜"
Flying Men,TSB,莎菲亚拍拍手，身边便出现了二十名飞空人，个个都有一身好武艺。
Vigean Hydropon,DIS,法术的果实，科学为根基。
Ghost Ship,TSB,"「幽灵船首划开暴风，电光将其长影投射至下方战场。」
～米留·盖坦，《维里雅德》"
Hail Storm,TSB,"「吃不消冰雹的人，就该待在家里。」
～空骑长阿娜．凯内卢"
Browbeat,TSB,"「将行使实力的威胁，本身便具有实力。」
～战斗专家洁丝卡"
Stalking Vengeance,DIS,不知什么东西在杀戮场徘徊，嗅闻杀手的罪恶气息，并以铁掌袭击。
Bond of Agony,DIS,拉铎司门徒擅长设计的折磨器具，是在操作之余还能与受刑者同享苦痛的道具。
Blessing of the Nephilim,DIS,「在首度奠基、地精诞生之前，巨神灵之力便已茁壮。 这力量将藉我手导引。」
Carom,DIS,敌人的力量使她更强壮。
Celestial Ancient,DIS,"「我们以为夜空已然无云。 然后夜空消失，地平线长出了翅膀。」
～乔苏里"
Might of the Nephilim,DIS,"「派个送信人到锡街，告诉他们货物已被 . . 嗯. . . 拦截。」
～商队后卫班莫"
Dread Slag,DIS,千样恐惧症自城市浸流而出，在锐兹玛第合而为一。
Skullmead Cauldron,DIS,只要尝过一次颅酿，其香气便在咽喉盘桓不去，这是参与过禁忌快感者所享受的神秘罪恶感。
Bronze Bombshell,DIS,"「喔，亮晶晶！ 把链子给拿掉就可以带她走了。」
～古鲁突击兵乌鼓的遗言"
Ocular Halo,DIS,当士兵进入梦乡，法眼便代其警戒。
Grand Arbiter Augustin IV,DIS,仲裁者是正义的渠道，其意志经过完美训练，伸张正义时绝对无私、毫不宽贷。
Flame-Kin War Scout,DIS,"「炎身前锋团在冒火。 敌袭！」
～波洛斯信号兵司瓦"
Psychotic Fury,DIS,"「仆从啊，尽管发怒吧。 我们的古老力量要用鲜血来复原。」
～拉铎司"
Brain Pry,DIS,对拉铎司门徒而言，勒索才是乐趣所在。 藉此而来的财物通常都会丢掉。
Enemy of the Guildpact,DIS,公会通常会将看到或知道太多的人处决。 某些怨灵保留了生前知识，好在来生消灭入会者，以及为怨灵赋予力量的恶毒交易。
Cytoshape,DIS,"「虽然重塑肉体的效率很高，但此特化种的胞塑体会让样本带有全能蛙的黏液。」
～析米克研究纪录"
Rain of Gore,DIS,"「在屋里待着，别碰流进门槛里的东西。 这是恶魔的造物，只会带来疾病。」
～泰坦酒桶旅店主人拜可"
Transguild Courier,DIS,十个公会的领导人不愿直接会面，宁可藉由不受贿赂与威胁的中间人来正式交涉。
"Lyzolda, the Blood Witch",DIS,牺牲仪式在围观教众的欢声之下开始，人人都希望轮到下一个上台。
Street Savvy,DIS,「光靠快脚与阴影，可没办法骗过我的眼睛。」
Nettling Curse,DIS,"「我叫他们『戳戳』跟『刺刺』。」
～拉铎司诅法师叉葛拉"
Indrik Stomphowler,DIS,"「巨犀兽的吼声破坏力比其足跺还强大。 其震耳巨响带有无法听闻的震动，能让法术器械四分五裂。」
～析米克研究纪录"
Experiment Kraj,DIS,"「它的成长当然会超出我们控制～它在设计上本就是能自行选择进化路线者。」
～莫秘·维"
Ogre Gatecrasher,DIS,食人魔之间最风行的游戏，就是在把头扭断之前能转上多少圈。
Thrive,DIS,胞质是析米克最成功的造物，这种活体的共生存在能以基因韵律为食，并以增强宿主来回报。
Vision Skeins,DIS,「我从对面法师的眼中看出来他也想到了。 然后就变成谁能最快运用此知识的竞争。」
Tidespout Tyrant,DIS,他以自我形象来让这世界消失。
Nightcreep,DIS,"「请告诉我这是幻觉。 我情愿疯掉也不想呆在这里。」
～沃耶克调查员葛列夫·哈札克"
Azorius Ploy,DIS,俄佐立的战技正如其弄法技巧，着重在延迟与取消。
Valor Made Real,DIS,「我父亲教过我，『训练让你举起盾牌防身，但勇气能填补盾牌的空隙。』」
Delirium Skeins,DIS,心灵突然涌现火热思绪。 之后这两人眼底仅剩疯狂的熏污漫烟，耳中仅存最后思绪焚毁的爆裂声响。
Avatar of Discord,DIS,拉铎司的力量如此残酷，就连其身影都以此形象具现。
Soulsworn Jury,DIS,无论死后或今生，它们都将护卫大仲裁者，不使其见到矛盾观点。
Simic Initiate,DIS,析米克新手的训练是由担任实验品开头。 失败作都给冲到地下道里。
Kindle the Carnage,DIS,「大家开始砸人头吧，在僵小鬼唱歌前别停手！」
Unliving Psychopath,DIS,"「受害者身上有「穿刺手柯托佐」所留的记号. . . 但他多年前就被处死了！」
～沃耶克调查员葛列夫·哈札克"
Proper Burial,DIS,得获光荣厚葬的逝者在坟中得享安宁，无须理会魂魅城区的呼唤。
Haazda Exonerator,DIS,「这灵气会污染你的心灵。 若想将它褪除，对我俩均非易事。 如果你已准备妥当，我们这就开始。」
Vesper Ghoul,DIS,"「大自然的特例教导我们留心例外。 就如兰花能在黑石上生长，法术力的天赋有时也出现在亡者身上。」
～崇始教派德鲁伊布葛"
War's Toll,DIS,战争天使拉基雅要求完全奉献。
Kill-Suit Cultist,DIS,整装待杀。
Condemn,DIS,"「既然需签署的文件一无遗漏，仲裁者当然会放过你。 但我现在就要主持正义！」
～波洛斯公会法师阿劳涅"
Ghost Quarter,DIS,消亡生灵哀求转生之所。
Stomp and Howl,DIS,"「米捷也许不怕火，但显然某些其它东西能. . . 让它变形。」
～巨犀兽驭者伊渥克巴"
Nihilistic Glee,DIS,「万物逝去时都将一笔抹消～爱情变成憎恶，生命变成死亡，光明变成黑暗虚空。」
Gnat Alley Creeper,DIS,蚊蚋巷的名号虽不起眼，却是拉尼卡最长的一条街。 其蜿蜒路径如同寄生虫般，穿梭于许多宽阔安全的大道之间。
Stoic Ephemera,DIS,「生命短暂，死亡亦同。 唯有誓言永恒。」
Seal of Fire,DIS,"「活物皆可焚。」
～拉铎司烈焰术士纲领"
Seal of Doom,DIS,"「蜥怪的逼视虽然有效，但处理残留物质却很费工夫。 这远比不上将受害者完全分解。」
～札戴克"
Brace for Impact,DIS,肉体固然可受咒艺锻炼，但敌手的锤炼能使其愈加坚强。
Gobhobbler Rats,DIS,莱佐妲养的老鼠吃得比一般市民还好。 其实，你经常能看到它们正在吃一般市民。
Rakdos Augermage,DIS,「好脑袋流着同样的血。」
Weight of Spires,DIS,"「俄佐立的法院总算有派上用场的时候。」
～古鲁公会法师顾拉"
Leafdrake Roost,DIS,"「最好的实验就是能成功再现的实验。」
～析米克生体技师尤洛夫"
Wit's End,DIS,"「有些强烈影像能让你看一眼便永生难忘。 来吧，跟我一同欣赏空无。」
～札戴克"
Simic Ragworm,DIS,"「注入原生种血液以增大体格，并以地狱兽细胞增加速度之后，破坏蠕虫非常适合清理花园底下的老鼠与流浪者。」
～析米克生体技师尤洛夫"
Loaming Shaman,DIS,他的工作能决定谁会留名，谁会留给虫。
Ragamuffyn,DIS,他们把缝线割开，让她啜饮几口酒。 然后他们再把线缝妥，让她继续忙下去。
Azorius Herald,DIS,"「和平便当如此～温和却无从抵抗。」
～奥古斯汀四世"
Guardian of the Guildpact,DIS,十会盟的法术替受命效力的精魂提供屏障。 进入来生之后，他们找到新的目标，立志将意图破坏十会盟者全数击灭。
Taste for Mayhem,DIS,鲜血的味道能将拉铎司门徒仅存的些许自制力击溃。
Protean Hulk,DIS,"「有肉有蛋。 吃！」
～咕噜力莫"
Demon's Jester,DIS,懂不懂笑点都该死。
Fencer's Magemark,GPT,"「第一击最重要。 它可以省掉第二击。」
～阿固·寇斯"
Leyline of the Void,GPT,背叛与遗忘交会之处。
Gruul Nodorog,GPT,"「拿诺多洛兽当宠物」
～古鲁谚语，意指
「错得离谱」"
Infiltrator's Magemark,GPT,"「力量出自匿踪。 没人能赢过看不见的敌手。」
～札戴克"
Leyline of Lightning,GPT,风暴与咒艺交会之处。
Drowned Rusalka,GPT,她潜伏于涌流之下，渴望着他人前来饮水。
Guardian's Magemark,GPT,士兵稳步移位，凝神超越五感。
Plagued Rusalka,GPT,"「瞧瞧她，曾是如此无邪。 死亡最在行的，就是挤干这种. . . 缺陷。」
～撒芙儿"
Starved Rusalka,GPT,"「消磨而终是最悲惨的命运。 若你被杀，好歹鬼魂还能向刽子手复仇。 但被时间夺命的人哪有申冤之途？」
～旅行说书人伊洛莫"
Wreak Havoc,GPT,"「打！」
～咕噜力莫"
Primeval Light,GPT,"「好好研读古老的，用墨莓汁液在兽皮上写就的书本。 上面记载着助吾人脱离现代巫技喧嚣的咒语。」
～探源祭师札瓦许"
Leyline of Lifeforce,GPT,王权与肉身交会之处。
Martyred Rusalka,GPT,拉铎司教徒将她的遗体吊在中心广场来嘲弄。 她的鬼魂徘徊不去，该处人称哭泣之树。
Leyline of Singularity,GPT,名声与孤寂交会之处。
Scorched Rusalka,GPT,她点燃的每朵小火花都触起自己的回忆，拼凑出她火热终局的谜底。
Leyline of the Meek,GPT,力量与谦卑交会之处。
"Jolrael, Empress of Beasts",TSB,「我不需要军队。 我已拥有杰姆拉。」
Teferi's Moat,TSB,"「孤立并不是解决之道。」
～克撒致泰菲力"
Undertaker,TSB,死亡虽然沉重，但并非无法搬移。
Basal Sliver,TSP,"「真了不起. . . 这些生物展现了生存韧性与自毁意图的吊诡结合，正是我为索尔兽育种所要达成的目标。」
～培育师恩德瑞克·萨尔"
Shadow Sliver,TSP,于瑞斯的时空覆盖中，这些裂片妖被囚于世间夹缝，是与已逝女王有直系血缘的末代裂片妖之一。
Urborg Syphon-Mage,TSP,「我变成了某种美食家。 每个灵魂都有独特的风味。 最精采的部分在于邀请适当的伙伴赴宴。」
Blazing Blade Askari,TSP,「这里不可能是杰姆拉。 我们不会让她衰弱到这地步. . . .」
Sudden Death,TSP,某些法师陷身时间裂缝，因此逼迫他人替换掉恐怖地影响自己的时间流。
Uncle Istvan,TSB,孤寂令老隐者发狂。 现在他只与自己捕来的人相处。
Uthden Troll,TSB,"「喔喔喔，我这边痛。
喔喔喔，我闻到附近有东西，
打呀吃呀就会不痛。」
～巨魔歌谣"
Havenwood Wurm,TSP,时间裂缝将古代野兽拉到现代的硬厚枯干土壤中。 大多数不是死掉便是受困其间，只有最强力的才得以破土而出。
Wildfire Emissary,TSB,"「这魔神行如暴风肆虐，声似火焰爆裂。」
～阿米卡大臣卡提布"
Think Twice,TSP,"「好书就该读，然后不论倒着反着都要再读一遍！」
～陶拉里亚书库辖员艾托瓦"
Greenseeker,TSP,「有个谣言在蛇间流传，河流窃语，振奋了寻碧者：妃雅丽兹女神好端端地待在天帷。」
Call to the Netherworld,TSP,此祭礼通常是惊惧兽与暗渊魔裔的专利。 只有疯到无可救药的法师才会冒丧失心智之险施咒。
Orcish Librarian,TSB,「我们饿，要食物. . . . 很多书. . . . 嗯. . . .」
Trespasser il-Vec,TSP,叛徒之都位于瑞斯时空覆盖的中点，并未融入多明纳里亚。 许多居民都被囚于世间夹缝。
Flickering Spirit,TSP,它每次消失时，都希望别再回到同样的荒境。
Moorish Cavalry,TSB,摩尔骑兵的精英对其座骑相当讲究，只挑选血统数代以来未曾混杂者。
Drudge Reavers,TSP,"「地表覆满白盐，底下却是血壤一片～简直是死冥术的肥沃大地。」
～死灵术士林杜"
Two-Headed Sliver,TSP,"「对其他物种而言的致命突变，却是他们的新力量来源。 这令我好奇不已，但也让我不敢更靠近来调查。」
～陆卡陆梅的现场日志"
Soltari Priest,TSB,「在瑞斯，」祝祷士说，「人们更需要祷告。」
Dream Stalker,TSP,如果醒来的是梦境，褪入记忆者是作梦的人，该会如何？
Pandemonium,TSB,"「如果我们不能骄傲地活着，那么就光荣赴死吧！」
～叶海大帝艾拉达力"
Shadow Guildmage,TSB,"让死人死透，活人才能活得好。
～黯影公会格言"
Zhalfirin Commander,TSB,"「指挥这回事，就如同在藤蔓上面保持平衡，还要令人觉得你脚底踏的是坚实土地。」
～西达将军贾巴力"
Undead Warchief,TSB,它的蛮力可抵七人。 其实，它之前本来就是七个人。
Flamecore Elemental,TSP,对火元素来说，愚昧与燃煤是同一回事。
Suq'Ata Lancer,TSB,"「在没看见矛尖从另一头穿出前不准停。」
～泰林托"
Premature Burial,TSP,"「这土壤熟知死者的气味。 若点醒它生食的欲望，便可成为强力盟友。」
～黯刻德鲁伊易季司"
Withered Wretch,TSB,他曾为死者祝圣； 现在则亵渎他们。
Feebleness,TSP,只要用点法术，就能驾驭乌尔博格的夺力毒风。
Fiery Justice,TSB,"「没东西能比得上正义火焰的声势。」
～博都维酋长，冷眼罗维莎"
Snapback,TSP,"「若他回到数年后，我们将有更多与其接战的知识。」
～陶拉里亚哨兵安都瑞"
Icatian Crier,TSP,她已从家乡来到千年后，所传递的战事讯息已失去意义，但状况依旧适用。
Bogardan Rager,TSP,在翻腾不已的博卡登之心，你很难辨别哪个是飞掠而过的火山岩，哪个又是直扑而来的火山兽。
Ground Rift,TSP,有些时间裂缝不会将人带走，而是改换其所立大地。
Prodigal Sorcerer,TSB,神秘知识学会的成员们，有时会想要体验尘世间的乐趣， 而他们从不愁无人雇用。
Tolarian Sentinel,TSP,「我救助的对象不只是同胞而已。 还包括了我们的文化，以及我们终能寻回荣光的希望。」
Squire,TSB,"「我猜想他大约二十岁，
体型与身高中等；
相当地聪明，力气不小。」
～杰弗瑞乔叟，
《坎特伯里故事集》"
Tribal Flames,TSB,"「火焰是举世共通的语言。」
～神器大师尤依拉"
Drifter il-Dal,TSP,他们研究叛逃先祖的事迹，希望从这些故事找出回到物质世界的方法。
Darkness,TSB,"「若我死去，将把黑暗看作新娘，／并拥它入怀。」
～威廉·莎士比亚，
《一报还一报》"
Eron the Relentless,TSB,"「如果艾隆杀得死，就不会那么难缠了。」
～撒姆尼炼金术士磊翰"
Stupor,TSB,"除了懒惰之外，所有的病都有药可医。
～舒夸塔谚语"
Skyknight Legionnaire,RAV,"「我不确定究竟是哪一项更让我骄傲：是无数士兵如雷霆般的行军步伐，亦或驾驭洛克鸟的空骑士似闪电般掠过长空。」
～拉基雅"
Stormbind,TSB,"「我族人民曾经有法子教风暴听令行事。」
～博都维酋长，冷眼罗维莎"
Spined Sliver,TSB,"「裂片妖坏，裂片妖烂；
要被吃掉，是你活该。」
～莫葛童谣"
Sulfurous Blast,TSP,凯尔顿人民利用地表喷出毒气的裂口来补强家乡的防御工事。
Claws of Gix,TSB,当基克斯兄弟会挖掘喀洛斯的洞窟时，发现了他们精神导师的断手。 他们随即将它供奉起来，期盼着有一天它将指引出通往非瑞克西亚的路途。
Careful Consideration,TSP,"「愿花时间核对来源的智者，都会因勤勉而获益。」
～尤依拉致泰菲力"
Mystic Snake,TSB,在他的嘶声自你耳中穿过之前，他的利齿已然在你体内深埋。
Feldon's Cane,TSB,费顿在若纳冰河中首度发现这手杖冻结其中；随后它们便逐一出土。
Bonesplitter Sliver,TSP,随着时间流动愈发不稳，多明纳里亚的生物也试图适应之。 在这沉重压力下，许多失败结果与强大型态有如骤降灰雨般涌现。
Squall Line,TSP,多明纳里亚破碎的时间流变幻无常，大气也受其剧烈影响，两者结合成来自远古的强烈雷暴。
Thick-Skinned Goblin,TSP,此族祭师负责管好所有的宝物，包括脾气暴躁的宠物，以及满腹怒火的受诅油灯。
Harmonic Sliver,TSP,"「自从最后一种裂片妖加入战团后，我们用来对抗母巢的强力遗物才刚启用便应声碎裂。」
～天帷护林兵拉纳可"
Spell Burst,TSP,这可说是粗暴法术师的头脑力量。
Return to Dust,TSP,有些时间流会不停歇地摩擦、分支、混杂。 其它的则会突然结束。
Strangling Soot,TSP,"「你若断了气，还斩得了谁？」
～迦沙的军阀给特"
Opaline Sliver,TSP,"「一被碰触，其外皮便闪现多种色彩～我亟欲探究此信号语的意义。」
～陆卡陆梅的现场日志"
Tormod's Crypt,TSB,这黑暗入口好似稳定地呼吸着，散出死亡大地之湿寒空气。
Ghostflame Sliver,TSP,"「这品种是演化的最尖端。 他把用以连通女王的印记焚毁，不再听任其号令。 他想找新的主人。 我或许能替他找一个。」
～妃雅丽兹"
Coalition Victory,TSB,"「你能用不完美的零件造出完美的机械。」
～克撒"
Paradox Haze,TSP,"「在迷雾中要放稳步调，以免踩到未来自己的脚跟，或是绊倒顷刻前的自己。」
～泰菲力"
Fury Sliver,TSP,"「一道时缝张开，我军射出的箭就此冻结住。 动根指头都像移山般困难。 但那裂片妖的利爪依旧抓动着，塞德的胸膛爆开一道红迹，鲜血一颗颗地悬在半空。」
～宾纳里亚勇士艾栋·卡帕轩"
Mirari,TSB,"「它能给你想要的，而不是给你需要的。」
～惧像召唤师布蕾德"
The Rack,TSB,拷问台是米斯拉早期的发明，曾是他最令人畏惧的作品。
Firewake Sliver,TSP,"「他们饥肠辘辘地来到这里。 不能吃的东西就烧掉。 亚维马雅已经完了。 我们该立刻到天帷去。」
～寻碧者艾达黎"
Reiterate,TSP,"「映奇宝珠的影响力依旧徘徊不去。」
～卡马尔宗德鲁伊季德"
Haunting Hymn,TSP,这赞歌的旋律自妥拉克的时代以来都没变过，但词句则经历多次修改，藉以挑起听闻者最深的恐惧。
Empty the Warrens,TSP,"「他们会从繁殖地倾巢而出来兴战（顺便给多产的女舍监空出位子）。」
～撒尔帕汀帝国，卷 四"
Craw Giant,TSB,哈萨端详了眼前的军队后，愉快地大笑： 「呵呵呵！ 你们这些侏儒， 以为这样就能挡住我吗？」
Ancient Grudge,TSP,时间裂缝提醒着过往大敌的模样，让亚维马雅的怒火永保旺盛。
Pendelhaven,TSB,"「这是太古之树林。 絮絮细语的松与铁杉. . . 如德鲁伊长者般耸立。」
～亨利·沃兹沃恩·朗费罗，
「伊文格琳」"
Vhati il-Dal,TSB,"「长官，我只是想. . . ，」瓦提解释着。
「别想了，」格利文打断了他的话。 「那不适合你。」"
Barbed Shocker,TSP,一些热情祭师自愿让电击虫螫刺，希望能藉此瞥视未来运势。
Might of Old Krosa,TSP,有时就连卑微的树林生物都会蒙受过往放射之力。
Jasmine Boreal,TSB,「和平必胜，就算要令恶人丧命也在所不惜。」
Dust Corona,PLC,"「他们能渗透进敌营，都是靠着黑暗. . . 与灰尘的掩护。」
～凡尔西诺战士寇勒斯"
Chronosavant,TSP,「在我梦中，可以听见未来将死去的我之声音。 我藉此避开这黑暗未来，并且继续研究和平之途。」
Primal Forcemage,TSP,枯萎树林不再任其呼令，自然祭师转而连通其弟兄的生命力量。
Coral Trickster,TSP,她们在黑暗深渊中等待，热切地笑着。
Scarwood Treefolk,TSP,对树妖的时间感而言，一甲子犹如数日。　 他们耸立彼处见证末日战火，而那几年就像是令人不悦、饱含破坏的一刻。
Children of Korlis,TSP,"「我们拥有自我牺牲的光荣传统。 但在这凄凉年代，要找出愿意为任何理由舍身者，并不是太难。」
～寇利斯侍僧塔瓦勒"
Cradle to Grave,PLC,"「堕落土壤的胃口逐渐增大，在路人刚踏上第一步时便一口吞下。」
～黯刻德鲁伊易季司"
Might Sliver,TSP,"「那庞然大物自山脊隆隆而过，树干应声而倒。 正与我们缠斗的家伙见状长嚎，身上隆起大块肌肉；我们知道该逃了。」
～天帷护林兵拉纳可"
Quilled Sliver,TSP,"「他们的攻势持续已久，但我们从不缺乏弹药。 敌人的身躯便提供我们充足的武装。」
～宾纳里亚勇士艾栋·卡帕轩"
Mistform Ultimus,TSB,他或许披着你的外貌，但内心绝对与你无关。
Viashino Bladescout,TSP,「在危急时刻拿出勇气，你就能改写历史。 先生是这么说的。」
Spinneret Sliver,TSP,裂片妖能吸收所捕食的猎物长处，演化出新一代品种。
Viscid Lemures,TSP,"「狐猴？ 就这样？ 终于有个无害的东西. . .」
～谨慎的诺林"
Pendelhaven Elder,TSP,披上碧友贾克传世披风的长老，都继承他的长远使命：保护潘得庇护地之生灵。
Telekinetic Sliver,TSP,"「裂片妖只靠单纯本能行事。 若有助母巢，你将受其欢迎。 若阻碍母巢，就准备不断遭其唱反调。」
～妃雅丽兹"
Wrecking Ball,DIS,拉铎司节庆沿路留下的碎石堆，仅能大略盖住留下的尸体。
Simic Sky Swallower,DIS,"「我们已摒除此物种的自然缺陷，并以独家研发的长处来取代。」
～莫秘·维"
Sprouting Phytohydra,DIS,多头龙训练师的问题不在于防护不够，而在于没法子喂饱。
Wakestone Gargoyle,DIS,其尖鸣脉动能松动钢铁、花岗岩与束缚。
Flaring Flame-Kin,DIS,炎身十分强悍，而若为其添加术法火焰，就更使其万夫莫敌。
Azorius AEthermage,DIS,自从俄佐即位以来的所有乙太纪录，都收存在她的超法球中。
Drekavac,DIS,厥克维的脸油腻无毛，有如秃鹰头皮。 藉以维生的脏臭腐肉则使其皮肤逐渐剥落。
Magewright's Stone,DIS,此石能倾听未开化年代之音，当时生机大地仍替踏入不驯荒野者祈福。
Ignorant Bliss,DIS,"「就在遗忘的背后，是片充满各式思绪，让你自己的思绪无可容身的地方。」
～时法师逸才奎兹"
Deep-Sea Kraken,TSP,时缝连着打开了几天，泄出远古海水。 直到最后一个巨大触手从其间挤出来，才得以关闭。
Amrou Seekers,TSP,曾如仙境的安罗庇护地已化为遍野灰烬。 其间人民挣扎求生，希望能见到奇异风暴中惊鸿一瞥的过往美景。
Norin the Wary,TSP,「我有个不好的预感。」
Locket of Yesterdays,TSP,沙漏每翻转一回，其主人便向坠饰低语，将秘密埋藏其间。 若时缝将她带走，这将会是她的遗物与回忆。
D'Avenant Healer,TSP,「强力射出一支箭的成效，或许比我在战场治伤还要来得卓著。」
Serra Avenger,TSP,"「在苦难中坚持下去，于黯境里散放信念光芒者，均将见证救赎。」
～万物之歌，904节"
Cancel,TSP,范卓斯倒抓一口冷气，眼看着咒语从指尖无力垂落。 他移开一步，好让这早夭咒语得保安宁。
Candles of Leng,TSP,"「在其光辉下保存的书，就如同刚抄好的那天一样新。」
～陶拉里亚书库辖员艾托瓦"
Smallpox,TSP,"「巨大损失通常只教人惊呆。 要真正将人拉进痛苦深渊，必须用许多小型痛楚让他没顶。」
～乌尔博格的拉塔札比"
Kaervek the Merciless,TSP,"「老鼠与豺狼随他身后尸迹大快朵颐，但就连他们也不愿与他同行。」
～曼格拉"
Glass Asp,TSP,其毒液造成的热病，会让其受害者被遭囓时的幻象纠缠不已。
"Mishra, Artificer Prodigy",TSP,一段跨越时间的旅程，替聪颖的年轻心智激起黑暗灵感。
Saffi Eriksdotter,TSP,转眼之间，她便从深雪大地奔赴扬尘荒野。 从她身后曳光之中，一个声音孤单地回荡着：「莎妃，等等我. . . .」
Lovisa Coldeyes,CSP,「我率领部族往西北进军。 在让寒冰法师丧命、毁坏他们的邪恶发明之前，我绝不会回来！」
Vesuva,TSP,它是你曾到过的所有地方。
Kher Keep,TSP,"「他们还在？ 看来蟑螂终于遇上了对手。」
～泰菲力"
Psionic Sliver,TSP,他们演化出的能力，能将其神经活动专注至同一脉动，造成裂物且自毁的灵能冲击。
