Pillar of the Paruns,DIS,"Der Turm, der genau an der Stelle errichtet wurde, wo einst die Zehn den Gildenpakt unterschrieben hatten, soll an die Vergangenheit erinnern – und daran, wer im Moment an der Macht ist."
Goblin Snowman,TSB,"“Stärke durch Überzahl? Stimmt.”
—Ib Halbherz, Goblin-Taktiker"
Spell Snare,DIS,"In jeder Kultur gibt es Unglückszahlen. In einer Stadt, in der man entweder alleine ist, sich in einer Menge befindet oder einen Dolch in den Rücken bekommt, ist die Zwei die schlimmste Zahl."
Swift Silence,DIS,"“Diese Welt mag nicht wissen, was Frieden bedeutet, aber ihr werdet gleich erfahren, was #ich# unter Ruhe verstehe.”
—Augustin IV"
Dauthi Slayer,TSB,"“Sie haben für jede Seele ein eigenes Messer.”
—Lyna, Botschafterin der Soltari"
Flying Men,TSB,"Safiyyah klatschte in die Hände, und wie aus dem Nichts erschienen zwanzig fliegende Männer, die alle in der Kunst des Kämpfens ausgebildet waren."
Vigean Hydropon,DIS,"Die Früchte sind Magie, die Wurzeln Wissenschaft."
Ghost Ship,TSB,"“Die Bugspitze des Geisterschiffes zerschnitt das Unwetter, als Blitze seinen langen Schatten auf das Schlachtfeld unter ihm warfen.”
—Mireille Gaetane, #Der Valeriad#"
Hail Storm,TSB,"“Wenn sie den Hagel nicht aushalten können, sollten sie besser daheim bleiben.”
—Arna Kennerüd, Himmelsritter"
Browbeat,TSB,"“Selbst mit Druck zu drohen erzeugt schon Gegendruck.”
—Jeska die Meisterkriegerin"
Stalking Vengeance,DIS,"Etwas streunt über die Schauplätze von Morden, riecht die Schuld der Täter und verfolgt sie auf eisernen Pfoten."
Bond of Agony,DIS,"Die Rakdos sind einzigartig darin, Folterinstrumente zu entwickeln, bei deren Einsatz sie gemeinsam mit ihren Opfern “leiden”."
Blessing of the Nephilim,DIS,"“Bevor Menschenhände den ersten Stein legten und die ersten Elfenkinder geboren wurden, wuchs bereits die Macht der Nephilim. Und durch meine Hände soll diese Macht fließen.”"
Carom,DIS,Die Stärke ihres Feindes ist auch ihre eigene.
Celestial Ancient,DIS,"“Wir dachten, die Wolken wären vom Nachthimmel weggezogen. Dann bewegte sich der Nachthimmel, und dem Horizont wuchsen Flügel.”
—Josuri"
Might of the Nephilim,DIS,"“Schick’ einen Boten in die Zinnstraße und sag dort Bescheid, dass die Lieferung ... ähm ... aufgehalten worden ist.”
—Bonmod, Karawanenwache"
Dread Slag,DIS,Es löst in der Stadt tausend Phobien auf einmal aus.
Skullmead Cauldron,DIS,"Auch wenn man nur kurz daran genippt hat, bleibt einem der Geschmack des Schädelmets im Gaumen haften und dient als Erinnerung daran, dass man an verbotenen Freuden teilhatte."
Bronze Bombshell,DIS,"“Oh, das glänzt schön! Lass uns die Kette rausziehen und das Ding mitnehmen.”
—Ukl, Gruul-Plünderer, letzte Worte"
Ocular Halo,DIS,"Während der Soldat träumt, stehen seine Augen auf Wache."
Grand Arbiter Augustin IV,DIS,"Der Schiedsmann ist ein Werkzeug der Gerechtigkeit, und er ist so diszipliniert, dass er Gerechtigkeit ohne jeden Stolz und ohne Bedauern verkündet."
Flame-Kin War Scout,DIS,"“Die vordersten Flammensippler platzen gerade. Wir bekommen Besuch!”
—Svar, Boros-Signalgeber"
Psychotic Fury,DIS,"“Seid zornig, meine Diener! Unsere uralte Stärke lebt durch Blut.”
—Rakdos"
Brain Pry,DIS,Für die Rakdos bringt das Niederringen des Gegners den größten Nervenkitzel. Die Beute wird meist hinterher weggeworfen.
Enemy of the Guildpact,DIS,"Die Gilden entledigen sich oft derjenigen, die zuviel gesehen haben. Einige rachsüchtige Seelen behalten allerdings ihr Wissen und verwenden es im Jenseits, um gegen den Pakt, der den Gilden ihre Macht gibt, vorzugehen."
Cytoshape,DIS,"“Diese neu gezüchteten Zytoplasten übertreffen die Erwartungen, was das Umformen des Fleisches betrifft. Allerdings stinken sie gewaltig nach Krötenschleim.”
—Notizen von Simic-Forschern"
Rain of Gore,DIS,"“Bleib im Haus und halte dich von dem fern, was über die Türschwelle schwappt. Das ist Dämonenzeug, und man kann davon nur krank werden.”
—Belko, Wirt des Gasthauses Titanenfässchen"
Transguild Courier,DIS,"Da sie sich nur widerwillig treffen, bevorzugen es die Oberhäupter der zehn Gilden, offizielle Geschäfte über einen Mittelsmann abzuwickeln, der immun gegen Bestechungsversuche und Drohungen ist."
"Lyzolda, the Blood Witch",DIS,"Opferriten werden vor einem Publikum aus begeisterten Kultisten durchgeführt, die alle darum betteln, als nächster auf die Bühne zu dürfen."
Street Savvy,DIS,"“Man braucht schon mehr als nur flinke Füße und dunkle Schatten, um unbemerkt an mir vorbeizukommen.”"
Nettling Curse,DIS,"“Ich nenne sie ‘Pieks’ und ‘Schubs’.”
—Chagrach, Rakdos-Fluchmagier"
Indrik Stomphowler,DIS,"“Die Zerstörungskraft des Gebrülls eines Indriks ist so stark wie die seines riesigen Fußes, aber viel subtiler. Der Klang ist nicht außergewöhnlich, aber unhörbare Vibrationen stören magische Vorrichtungen.”
—Notizen von Simic-Forschern"
Experiment Kraj,DIS,"“Natürlich wird sein Wachstum außer Kontrolle geraten – wir haben es so gestaltet, dass es sich seine eigene Entwicklung aussucht.”
—Momir Vig"
Ogre Gatecrasher,DIS,"Oger wetten gerne miteinander, wie oft sie einen Hals umdrehen können, bis der Kopf abspringt."
Thrive,DIS,"Zytoplasma gilt als die erfolgreichste Erfindung der Simic. Diese lebende, symbiotische Substanz ernährt sich von genetischen Rhythmen und stärkt dabei ihren Wirt."
Vision Skeins,DIS,"“Ich konnte in den Augen des anderen Magiers sehen, dass er auch daran gedacht hatte. In diesem Moment wurde ein Wettstreit daraus, wer dieses Wissen zuerst verwenden konnte.”"
Tidespout Tyrant,DIS,Er entwickelt die Welt nach seinen eigenen Vorstellungen zurück.
Nightcreep,DIS,"“Bitte sag’ mit, dass ich träume. Ich glaube, ich wäre lieber im Irrenhaus als hier.”
—Gorev Hadszak, Wojek-Ermittler"
Lord of the Undead,PS,"#“Ich verhandle mit dem Tod selber. Was könntest Du schon machen, um mir etwas anzuhaben?”
—Lord Dralnu#"
Azorius Ploy,DIS,"Nicht nur in der Rechtsprechung, sondern auch im militärischen Bereich nutzen die Azorius geschickt Verzögerungs- und Kompensationstaktiken."
Valor Made Real,DIS,"“Wie schon mein Vater gepredigt hat: Erfahrung lenkt den Schild dorthin, wo der Schlag treffen will, aber nur Mut schließt die Lücken, die der Schild offen lässt.”"
Delirium Skeins,DIS,"Nach dem letzten Schub fing es in ihrem Hirn an zu brennen. Die beiden sahen nur noch den undeutlichen Nebel des Wahnsinns und hörten, wie ihre letzten Gedanken knisternd verbrannten."
Avatar of Discord,DIS,"Die Macht von Rakdos ist so stark, dass selbst sein Geist eine so grausame Gestalt annimmt."
Soulsworn Jury,DIS,Sowohl im Leben als auch im Tod beschützen sie den Großen Schiedsmann vor konträren Ansichten.
Simic Initiate,DIS,Simic-Lehrlinge beginnen ihre Karriere als Versuchskaninchen. Fehlschläge werden in die Abwasserkanäle geworfen.
Kindle the Carnage,DIS,"“Fangt an, Köpfe einzuschlagen, Jungs – und hört erst auf, wenn die Gassenjungen pfeifen.”"
Unliving Psychopath,DIS,"“Die Wunden des Opfers tragen die Handschrift des ‘Ktozok-Pfählers’ ... aber der wurde schon vor Jahren hingerichtet.”
—Gorev Hadszak, Wojek-Ermittler"
Proper Burial,DIS,Ein ehrenvolles Begräbnis sichert dem Toten seine Grabesruhe und verschont ihn vor dem Lockruf des Geisterviertels.
Haazda Exonerator,DIS,"“Diese Aura bedroht die Unverletzlichkeit deiner Seele. Es wird für keinen von uns einfach werden, dich ihr zu entreißen. Wenn du bereit bist, werden wir beginnen.”"
Vesper Ghoul,DIS,"“Die vielen Ausnahmen der Natur mahnen uns daran, dass nichts unmöglich ist. Manche Orchideen wachsen nur auf rußüberzogenem Stein, und gelegentlich zeigt sich auch die Gabe des Mana bei Untoten.”
—Bougrat, Druide des Kults von Ehemals"
War's Toll,DIS,"Razia, der Erzengel des Krieges, verlangt höchsten Einsatz."
Kill-Suit Cultist,DIS,Für jede Gelegenheit richtig gekleidet.
Condemn,DIS,"“Es besteht kein Zweifel, dass die Schiedsmänner dich einsperren würden, nachdem alle Dokumente unterzeichnet sind. Aber mir geht es um Gerechtigkeit, und zwar #jetzt!#”
—Alovnek, Boros-Gildenmagier"
Ghost Quarter,DIS,"Hier wartet verschenktes Leben darauf, wiedergeboren zu werden."
Stomp and Howl,DIS,"“Mizzium mag resistent gegen Feuer sein, aber es gibt genügend andere Dinge, die es, ähm, verändern können.”
—Ivos Koba, Indrik-Zähmer"
Nihilistic Glee,DIS,"“Alles endet in der Verödung – Liebe im Hass, Leben im Tod und Licht in der leeren Dunkelheit.”"
Gnat Alley Creeper,DIS,"Trotz ihres Namens ist die Mückengasse die längste Straße in ganz Ravnica. Meile um Meile windet sie sich unter den breiteren, sichereren Überwegen wie ein Parasit."
Stoic Ephemera,DIS,"“Das Leben zieht vorbei, und ebenfalls der Tod. Nur ein Eid währt ewig.”"
Seal of Fire,DIS,"“Wenn es atmet, verbrennt es auch.”
—Motto der Rakdos-Pyromagier"
Seal of Doom,DIS,"“Der Blick eines Basilisken ist effektiv, aber es ist so mühsam, hinterher die Statuen zu entsorgen. Es ist viel diskreter, seine Opfer gleich ganz aufzulösen.”
—Szadek"
Brace for Impact,DIS,Fleisch kann durch Magie gehärtet und durch die Schläge der Gegner noch härter geschmiedet werden.
Gobhobbler Rats,DIS,"Lyzoldas Schoßratten bekommen besseres Essen als der durchschnittliche Bürger. Wenn man es genau nimmt, findet man sie sogar meistens dabei, wie sie einen durchschnittlichen Bürger fressen."
Rakdos Augermage,DIS,"Zwei Dumme, ein Blutbad."
Weight of Spires,DIS,"“Endlich mal eine vernünftige Nutzung des Azorius-Gerichtshofs.”
—Ghut Rak, Gruul-Gildenmagier"
Leafdrake Roost,DIS,"“Die besten Experimente sind diejenigen, die sich selbst vervielfältigen.”
—Yolov, Simic-Bioingenieur"
Wit's End,DIS,"“Manche Anblicke sind so gewaltig, dass sie sich für immer in deinem Gehirn festbrennen. Wie wäre es, wollen wir uns die Leere anschauen?”
—Szadek"
Simic Ragworm,DIS,"“Dank seiner Größe und Schnelligkeit ist der Lumpenwurm perfekt, um die Gärten der Unterstadt von Landstreichern und Ratten zu säubern.”
—Yolov, Simic-Bioingenieur"
Loaming Shaman,DIS,"Seine Arbeit bestimmt, wer im Gedächtnis bleibt und wer den Würmern als Nahrung dient."
Ragamuffyn,DIS,"Sie trennen die Nähte auf und lassen sie von ihrem Gebräu kosten. Dann nähen sie sie wieder zusammen, und weiter geht’s mit dem Umrühren."
Azorius Herald,DIS,"“So sollte Frieden immer sein – sanft und unaufhaltsam.”
—Augustin IV"
Guardian of the Guildpact,DIS,"Durch die Magie des Gildenpakts übernehmen die Geister die Ägide über den Bund. Sobald sie ins Jenseits eintreten, erhält ihr Dasein einen neuen Sinn, und sie verteidigen den Gildenbund gegen diejenigen, die ihn entzweit sehen wollen."
Taste for Mayhem,DIS,"Wenn sie Blut lecken, geht der letzte kleine Rest der Selbstkontrolle bei den Rakdos verloren."
Protean Hulk,DIS,"“Fleisch #und# Eier. Essen fassen!”
—Borborygmos"
Demon's Jester,DIS,Ihre Pointen sind oft bereits tödlich.
Fencer's Magemark,GPT,"“Der erste Schlag ist immer der Wichtigste. Er bestimmt meistens, ob man noch einen zweiten braucht.”
—Agrus Kos"
Leyline of the Void,GPT,Verrat und Vergessenheit treffen hier aufeinander.
Gruul Nodorog,GPT,"“einen Nodorog streicheln“
—Gruul-Redensweise für
“einen großen Fehler begehen”"
Infiltrator's Magemark,GPT,"“Im Geheimen liegt die Stärke. Niemand kann sich gegen einen Gegner wenden, der nicht gefunden werden kann.”
—Szadek"
Leyline of Lightning,GPT,Sturm und Zauberei treffen hier aufeinander.
Drowned Rusalka,GPT,"Sie lauert unter der Strömung und stillt ihren Durst, wenn andere zum Trinken kommen."
Guardian's Magemark,GPT,"Der Soldat kämpfte mit flüssigen Bewegungen, sein Bewusstsein nutzte weit mehr als die üblichen fünf Sinne aus."
Plagued Rusalka,GPT,"“Schau sie dir an, sie war einst so ein unschuldiges Kind. Der Tod schafft es irgendwie, solche ... Unzulänglichkeiten wegzuwischen.”
—Savra"
Starved Rusalka,GPT,"“Es gibt kein schlimmeres Schicksal, als dahinzusiechen. Wirst du erschlagen, kann dein Geist wenigstens Rache am Mörder üben. Aber was machst du, wenn dich die Zeit getötet hat?”
—Ilromov, herumwandernder Geschichtenerzähler"
Wreak Havoc,GPT,"“Macht sie platt!”
—Borborygmos"
Primeval Light,GPT,"“Schau dir die alten Wälzer an, in Häute eingeschlagen und mit Tinte aus Beeren geschrieben. Sie enthalten die Zaubersprüche, die uns vom Wirrwarr der modernen Zauberei befreien können.”
—Dravash, Wünschelrutenschamane"
Leyline of Lifeforce,GPT,Souveränität und Fleischeslust treffen hier aufeinander.
Martyred Rusalka,GPT,"Anhänger des Rakdos-Kults knüpften sie zum Spaß direkt vor dem Rathaus an einen Baum. Da ihr Geist jetzt dort Wache steht, wird er der Baum der Tränen genannt."
Leyline of Singularity,GPT,Ruhm und Einsamkeit treffen hier aufeinander.
Scorched Rusalka,GPT,"Jedes kleine Feuer, das sie legt, beschäftigt ihre Erinnerungen. Stück für Stück deckt sie das Geheimnis ihres eigenen flammenden Tods auf."
Leyline of the Meek,GPT,Stärke und Bescheidenheit treffen hier aufeinander.
Merfolk of the Pearl Trident,7E,"#“Die Paladine wären weise, wenn sie das Perlendreizackvolk nicht unterschätzen würden. Die Meermannkrieger haben schon so manchen Krieg der Menschen entschieden... und ich bezweifele nicht, dass sie es wieder tun werden.”
—Oneanischer Lehrer#"
"Jolrael, Empress of Beasts",TSB,“Ich brauche keine Armee. Ich habe Jamuraa.”
Teferi's Moat,TSB,"“Isolation ist keine Lösung.”
—Urza, zu Teferi"
Undertaker,TSB,"Der Tod ist unwiderrufbar, aber mit etwas Hilfe kann man auch da etwas drehen."
Basal Sliver,TSP,"“Faszinierend... In diesen Kreaturen findet man gleichzeitig die Hartnäckigkeit und auch die absichtliche Selbstzerstörung, die ich versucht habe, in meine Thrulls hineinzuzüchten.”
—Endrek Sahr, Meisterzüchter"
Shadow Sliver,TSP,"Diese Remasuris, die seit der Überlagerung von Rath zwischen den Welten gefangen sind, gehören zu den letzten, die eine direkte Abstammung von der verschollenen Remasurikönigin nachweisen können."
Urborg Syphon-Mage,TSP,"“Ich bin sozusagen Feinschmecker geworden. Jede Seele hat ihren eigenen, unverwechselbaren Geschmack. Die Kunst ist es jetzt, die richtige Gesellschaft für das Festmahl zu finden.”"
Blazing Blade Askari,TSP,“Das kann doch nicht Jamuraa sein. Haben wir so gründlich versagt?”
Sudden Death,TSP,"Manche Magier bemächtigten sich der Risse im Zeitgefüge, um anderen alternative Zeitstränge aufzuzwingen, in denen sie von unvorstellbarem Schrecken gepeinigt werden."
Uncle Istvan,TSB,"Einsamkeit trieb den alten Einsiedler in den Wahnsinn. Heute ist er nur noch mit denen zusammen, die er fangen kann."
Uthden Troll,TSB,"“Au au au, mir tuts hier weh im Bau.
Au au au, ich furze wie ‘ne Sau.
Der Franz liegt schwer im Magen. Den hab‘ ich nicht vertragen.”
—Gesang der Trolle"
Havenwood Wurm,TSP,"Durch Risse im Zeitgefüge geraten immer wieder grabende Bestien aus alten Zeiten in die harte und trockene Erde der Gegenwart. Die meisten bleiben stecken und sterben, aber einige arbeiten sich bis an die Oberfläche vor."
Wildfire Emissary,TSB,"“Der Ifrit ist ein umherziehender Sturm mit einer Stimme, die wie Feuer knistert.”
—Qhattib, Wesir von Amiqat"
Think Twice,TSP,"“Gute Bücher sollte man von vorne nach hinten und dann noch einmal rückwärts oder spiegelverkehrt lesen.”
—Ettovard, Tolarianischer Archivar"
Greenseeker,TSP,"“Das Gerücht entstand bei den Schlangen, murmelte durch die Gräser und gab den Suchenden Hoffnung: Die Göttin Freyalise wäre im Wolkenwald gesehen worden.”"
Call to the Netherworld,TSP,"Normalerweise wurde das Ritual nur von Schrecken und Grubengezücht durchgeführt. Die meisten unbedeutenden Magier hatten nur einen Verstand, den sie dabei verlieren konnten."
Orcish Librarian,TSB,"“Wir Hunger, müssen essen... Viele Bücher... Hmmm...”"
Trespasser il-Vec,TSP,Auf dem Höhepunkt der Überlagerung von Rath war die Stadt der Verräter nicht mit Dominaria ausgerichtet. Viele ihrer Bewohner wurden zwischen den beiden Welten gefangen.
Flickering Spirit,TSP,"Jedes Mal, wenn er diese Welt verlässt, hofft er, in eine andere wiedergeboren zu werden."
Moorish Cavalry,TSB,"Die Angehörigen der maurischen Reiterei sind sehr wählerisch, was ihre Reittiere betrifft: Nur Rösser edelster Abstammung dürfen in dieser Eliteeinheit dienen."
Drudge Reavers,TSP,"“Die Oberfläche des Landes ist vom Salz weiß überkrustet, aber die Erde darunter ist rot vom ganzen Blut, das hier vergossen wurde – ein fruchtbarer Boden für Totenbeschwörung.”
—Lim-Dûl, der Geisterbeschwörer"
Two-Headed Sliver,TSP,"“Bei allen anderen Rassen wäre dies eine fatale Mutation, aber Remasuris scheinen daraus weitere Vorteile gewinnen zu können. Ich bin beeindruckt, habe aber Angst, es mir aus der Nähe anzuschauen.”
—Rukarumel, Beobachtungskladde"
Soltari Priest,TSB,"“In Rath“, sagte der Priester, “werden Gebete mehr als nur benötigt.”"
Dream Stalker,TSP,"Was geschieht, wenn der Traum erwacht und der Schlafende langsam in der Erinnerung verblasst?"
Pandemonium,TSB,"“Wenn wir schon nicht stolz leben können, werden wir zumindest so sterben!”
—Eladamri, Herr des Waldes"
Shadow Guildmage,TSB,"Beherrsche die Toten, damit andere leben können.
—Leitspruch der Schattengilde"
Zhalfirin Commander,TSB,"“Kommandieren ist wie ein Hochseilakt, bei dem man seine Gefolgsleute überzeugt, sie hätten festen Boden unter ihren Füßen.”
—General Jabari"
Undead Warchief,TSB,Er hat die Stärke von sieben Männern. Um genau zu sein — er war einmal sieben Männer.
Flamecore Elemental,TSP,Für ein Feuerelementar sind Narren und Nahrung identisch.
Suq'Ata Lancer,TSB,"“Bleib nicht stehen, bevor du nicht deine Lanze auf der anderen Seite wieder herauskommen siehst!”
—Telim’Tor"
Premature Burial,TSP,"“Diese Erde hier weiß, wie Tote schmecken. Mach ihr Appetit auf eine lebende Mahlzeit, und du hast einen tödlichen Verbündeten gewonnen.”
—Ezrith, Druide der Dunklen Stunden"
Withered Wretch,TSB,Einst hat er die Toten geweiht. Nun schändet er sie.
Feebleness,TSP,Mit einer kleinen Prise Magie kann man die entkräftigende Wirkung von Urborgs giftigen Winden zügeln.
Fiery Justice,TSB,"“Nichts brennt wie das Feuer der Gerechtigkeit.”
—Lovisa Coldeyes, Balduvianischer Häuptling"
Snapback,TSP,"“Wenn es sich in einigen Jahren noch einmal in unsere Nähe traut, wissen wir schon, wie wir es bekämpfen müssen.”
—Andorel, Tolarianischer Wachposten"
Icatian Crier,TSP,"Da sie tausend Jahre von ihrer Heimat entfernt war, verlor ihre Nachricht vom Krieg zwar den Zusammenhang, nicht aber die Dringlichkeit."
Bogardan Rager,TSP,"Im von Vulkanausbrüchen geprägten Herz von Bogardan ist es oft schwer zu sagen, ob man gerade herumfliegendes Vulkangestein oder herumspringende Vulkanmonster sieht."
Ground Rift,TSP,"Manche Risse im Zeitgefüge sogen nicht die Menschen ein, sondern den Grund und Boden, auf dem sie standen."
Prodigal Sorcerer,TSB,"Gelegentlich entwickelt ein Mitglied des Instituts für Arkane Studien Geschmack an weltlichen Gelüsten,  wofür er immer eine Ausrede findet."
Tolarian Sentinel,TSP,"“Ich versuche nicht nur unser Volk zu retten. Es geht um unsere Kultur und um die Hoffnung, dass wir wieder zu alter Größe emporsteigen können.”"
Squire,TSB,"“Den wird man einen Ritter nennen,der nie sein Ritterwort vergisst.”
—Ludwig Uhland,
#Den Landständen#
"
Tribal Flames,TSB,"“Die Sprache des Feuers versteht jeder.”
—Jhoira, Meisterbastler"
Drifter il-Dal,TSP,"Sie lernen alles über die Taten ihrer verräterischen Ahnen und hoffen, in den Geschichten einen Hinweis darauf zu finden, wie sie wieder zurück in die richtige Welt kommen können."
Darkness,TSB,"“Im Dunkeln hat einzig der Irrtum sein Reich.”
—Luc de Clapiers, Marquis de Vauvenargues,
#Betrachtungen und Maximen#"
Eron the Relentless,TSB,"“Eron wäre ein weitaus kleineres Problem, wenn er bloß sterblich wäre.”
—Reyhan, Samitenalchimist"
Stupor,TSB,"Es gibt Heilung für alles Mögliche — außer für Lethargie.
—Sprichwort der Suq’Ata"
Skyknight Legionnaire,RAV,"“Ich weiß nicht, was mich mit mehr Stolz erfüllt: die Legionen, die in donnerndem Gleichschritt marschieren, oder das Gebrüll der Himmelsritter, die über uns auf ihren Rocs wie auf gezackten Blitzen reiten.”
—Razia"
Stormbind,TSB,"“Vor langer Zeit konnte unser Volk den Sturm herbeirufen und ihn zu unserem Diener machen.”
—Lovisa Coldeyes, Balduvianischer Häuptling"
Spined Sliver,TSB,"“Remasuris sind böse, sie sind verschlagen;
Und wenn sie dich fressen, wird’s keiner beklagen.”
—Abzählreim von Moggkindern"
Sulfurous Blast,TSP,"Die Keldonier bauten die Abzugskanäle, durch die giftige Dämpfe aufstiegen, geschickt in ihre Verteidigungsanlagen ein."
