Celestial Ancient,DIS,"“Мы думали, что с ночного неба исчезли облака. Но потом ночное небо двинулось, и горизонт обрел крылья”.
—Йосури"
Might of the Nephilim,DIS,"“Пошли гонца на улицу Жестянщиков и скажи там, что караван. . .  ну. . .  вроде как задерживается.”
— Бонмод, страж из арьегарда каравана"
Dread Slag,DIS,"Рикс Маади впитал из города тысячи страхов, но изверг их как единое целое."
Skullmead Cauldron,DIS,"Стоит вам единожды попробовать варево из черепов, и его вкус вечно будет стоять у вас во рту. Это тайный знак вины для тех, кто предается запретным наслаждениям."
Bronze Bombshell,DIS,"“Уууу, сверкает! Ну-ка, оторвем цепочку и возьмем эту штуку с собой.”
—Последние слова Укла, груульского налетчика"
Ocular Halo,DIS,"Пока солдат дремлет, службу несут глаза."
Grand Arbiter Augustin IV,DIS,"Судья — орудие правосудия, с волей настолько дисциплинированной, что он вершит правосудие объективно и беспощадно."
Flame-Kin War Scout,DIS,"“Появились первые  пламенники. К нам пожаловали!”
—Свар, сигнальщик Боросов"
Psychotic Fury,DIS,"“Яритесь, слуги мои. Наша древняя власть обновляется кровью.”
—Ракдос"
Brain Pry,DIS,Развлечение Ракдосов — это обыск как таковой. Добычу они попросту выбрасывают.
Enemy of the Guildpact,DIS,"Зачастую гильдии уничтожают тех, кто видел или знал слишком много. Некоторые мстительные души сохраняют свои знания и используют их после жизни для того, чтобы крушить гильдии и гнусную сделку, дающую им власть."
Cytoshape,DIS,"“Эти специально выведенные цитопласты чрезвычайно действенны для переформирования плоти, однако они слишком сильно воняют слизью омнибий”.
—Исследовательские записки Симиков"
Rain of Gore,DIS,"“Сидите взаперти, подальше от того, что просачивается через пороги. Это дело рук Демона, и от него добра не жди.”
—Белко, владелец таверны “Бочонок титана”"
Transguild Courier,DIS,"Лидеры десяти гильдий не слишком жаждут встречаться лицом к лицу; они предпочитают вершить обоюдные дела через посредника, которого невозможно подкупить или запугать."
"Lyzolda, the Blood Witch",DIS,"Жертвоприношения совершаются на глазах у толпы обезумевших культистов, которые жаждут оказаться следующими."
Street Savvy,DIS,"“Чтобы прокрасться мимо меня незамеченным, нужно нечто большее, чем просто быстрые ноги и глубокие тени.”"
Nettling Curse,DIS,"“Я называю это ”тычок“.”
—Чаграч, ведьмак Ракдосов"
Indrik Stomphowler,DIS,"“Вой индрика обладает разрушительными свойствами, которые гораздо более интересны, чем свойства его топота. Сам звук вполне обычен, но неслышная вибрация расшатывает и разбивает магические ухищрения.”
—Исследовательские записки Симиков"
Experiment Kraj,DIS,"“Разумеется, он вырастет и станет неуправляемым; способность выбрать свой собственный путь эволюции была заложена в нем изначально”.
—Момир Виг"
Ogre Gatecrasher,DIS,"Любимая игра огров — считать, во сколько оборотов можно открутить голову."
Thrive,DIS,"Самое удачное из всех созданий Симиков — цитоплазма. Это живое симбиотическое существо, которое питается генетическими ритмами, а взамен укрепляет своего хозяина."
Vision Skeins,DIS,"“Я видел по глазам другого мага, что он тоже об этом подумал. И тут началась гонка за то, кто сумеет воспользоваться этой идеей первым.”"
Tidespout Tyrant,DIS,Он расформировывает мир по своему подобию.
Nightcreep,DIS,"“Умоляю, скажите, что у меня галлюцинации. Я лучше сойду с ума, чем буду здесь.”
—Горев Хадзак, следователь Войеков"
Azorius Ploy,DIS,Военная тактика Азориусов повторяет их юридическую тактику — она вся состоит из отсрочек и отмен.
Valor Made Real,DIS,"“Как меня учил отец, тренировка всего лишь дает тебе щит против удара, зато доблесть заполнит щели, которых не закрывает щит.”"
Delirium Skeins,DIS,"Нагрянула горячечная, внезапная вспышка огня в мозгу. И затем эти двое видели лишь угольно-черный туман безумия, слышали лишь треск своих последних мыслей, сгорающих дотла."
Avatar of Discord,DIS,"Власть Ракдоса такова, что даже его тень ведет свою собственную зловещую жизнь."
Soulsworn Jury,DIS,"Как прежде при жизни, они и в смерти продолжают защищать Верховного судью от противоположных точек зрения."
Simic Initiate,DIS,"Посвященные Симиков начинают свое обучение в качестве подопытных. Если эксперимент провалился, их останки смывают в канализацию."
Kindle the Carnage,DIS,"“Давайте, начинайте расшибать головы, парни, и не бросайте, пока не завопит беспризорница!”"
Unliving Psychopath,DIS,"“Характер ран жертвы указывает на то, что его убил ”потрошитель из Ктозока“. .  .  но ведь его казнили много лет назад!”
—Горев Хадзак, следователь Войеков"
Proper Burial,DIS,Достойно погребенные умершие обретают могильный покой и свободу от зова Обиталища духов.
Haazda Exonerator,DIS,"“Эта Аура угрожает святыне твоей души. Ее искоренение будет непростым для нас обоих. Если ты готов, приступим.”"
Vesper Ghoul,DIS,"“Исключения, которые мы видим в природе, напоминают нам, что мы не должны придерживаться абсолюта. Точно так же, как орхидея расцветает на почерневшем камне, порой магия проявляет себя в нежити.”
— Буграт, друид Культа Былого"
War's Toll,DIS,"Разия, архангел войны, требует полной отдачи."
Kill-Suit Cultist,DIS,Его наряд убийственен.
Condemn,DIS,"“Разумеется, верховные судьи засадили бы тебя после подписания всех документов. Но я добьюсь правосудия #сейчас#!”
— Аловнек, маг гильдии Боросов"
Ghost Quarter,DIS,"Там, где опустошенная земля молит о возрождении."
Stomp and Howl,DIS,"“Быть может, Миззиумы и вправду устойчивы к огню, но похоже, другие средства могут. . .  изменить их форму.”
—Ивос Коба, погонщик индриков"
Nihilistic Glee,DIS,"“Все заканчивается уничтожением: любовь — ненавистью, жизнь — смертью, а свет — зияющей тьмой.”"
Gnat Alley Creeper,DIS,"Несмотря на свое название, Комариная улица — самая длинная в Равнике. Как паразит, она миля за милей извивается среди широких и куда более безопасных улиц города."
Stoic Ephemera,DIS,"“Жизнь быстротечна, но и смерть тоже. Вечна только клятва.”"
Seal of Fire,DIS,"“Если оно дышит, оно горит.”
—Девиз пиромантов Ракдоса"
Seal of Doom,DIS,"“Взгляд василиска — действенное средство, но после него приходится убирать окаменевшие останки. Куда более удобно растворить жертву целиком.”
— Задек"
Brace for Impact,DIS,"Плоть можно умерщвлять заклинаниями, но она становится крепче под молотом врагов."
Gobhobbler Rats,DIS,"Любимые крысы Лизольды едят лучше, чем любой рядовой горожанин. В сущности, их можно частенько застать пожирающими рядовых горожан."
Rakdos Augermage,DIS,“Будем истекать кровью вместе.”
Weight of Spires,DIS,"“Наконец-то зданию суда Азориусов нашлось хорошее применение.”
— Гут Рак, маг гильдии Груулов"
Leafdrake Roost,DIS,"“Самые лучшие эксперименты — это те, в которых результаты самовоспроизводятся.”
—Йолов, биоинженер Симиков"
Wit's End,DIS,"“Иные образы настолько могущественны, что один взгляд, брошенный на них, навеки отпечатывается в твоем мозгу. Пойдем, будем смотреть в ничто.”
—Задек"
Simic Ragworm,DIS,"“Будучи накачаны автохтонной кровью для увеличения размера и адионными клетками для увеличения скорости, лоскутные черви превосходно очищают подземные сады от крыс и бродяг.”
—Йолов, биоинженер Симиков"
Loaming Shaman,DIS,"Кого будут вспоминать, а кому придется кормить червей — зависит от его труда."
Ragamuffyn,DIS,Они распарывают швы и дают ей отхлебнуть своего же варева. Потом они зашивают швы снова — и она вновь помешивает в котле.
Azorius Herald,DIS,"“Как и следует быть миру, он кроток, но его не остановить”.
—Августин IV"
Guardian of the Guildpact,DIS,"Магия Договора гильдий дает защиту духам, вынужденным служить ему. В загробном мире они находят новое призвание, и их миссия — защищать Договор гильдий от всех, кто попытается его нарушить."
Taste for Mayhem,DIS,"Вкус крови сметает прочь остатки самоконтроля, еще имеющиеся у Ракдосов."
Protean Hulk,DIS,"“Мясо #и# яйца. Мы лопаем!”
— Борборигмос"
Demon's Jester,DIS,"Они сбивают с ног, и неважно, своей остротой или нет."
Fencer's Magemark,GPT,"“Важнее всего первый удар. Обычно после него второго уже не нужно”.
— Агрус Кос"
Leyline of the Void,GPT,"Там, где сходятся коварство и забвение."
Gruul Nodorog,GPT,"Баловать нодорога
— Груульская поговорка, означающая
“совершать крупную ошибку”"
Infiltrator's Magemark,GPT,"“Скрытность — сила. Никто не может противостоять тому, кого найти невозможно”.
— Задек"
Leyline of Lightning,GPT,"Там, где сходятся грозы и чародейство."
Drowned Rusalka,GPT,"Она таится под струями течения и поджидает, пока кто-нибудь придет напиться."
Guardian's Magemark,GPT,"Солдат двигался с удивительно гибким равновесием; казалось, все его пять чувств необычайно обострились."
Plagued Rusalka,GPT,"“Погляди на нее. Когда-то она была полна невинности. Но смерть умеет исправить подобные. . . недостатки.”
— Савра"
Starved Rusalka,GPT,"“Нет более горестной судьбы, чем истаять от голода. Если тебя убили, то по крайней мере твой призрак сможет отомстить убийце. Но есть ли облегчение для тех, кого прикончило Время?”
— Илромов, бродячий рассказчик"
Wreak Havoc,GPT,"“Круши!”
— Борборигмос"
Primeval Light,GPT,"“Посмотри на старые тома, обтянутые кожей, написанные ягодными чернилами. В них содержатся заклинания, которые смогут освободить нас от хаоса современной магии”.
— Драваш, шаман-лозоискатель"
Leyline of Lifeforce,GPT,"Там, где сходятся владычество и плоть."
Martyred Rusalka,GPT,"Последователи культа Ракдосов повесили ее ради забавы на городской площади. Теперь ее призрак бессменно кружит у дерева, которое с тех пор назвали Древом Плача."
Leyline of Singularity,GPT,"Там, где сходятся известность и одиночество."
Scorched Rusalka,GPT,"Каждый огонек, зажигаемый ею, пробуждает в ней кусочек памяти и помогает разрешить головоломку своей собственной кончины в огне."
Leyline of the Meek,GPT,"Там, где сходятся сила и скромность."
"Jolrael, Empress of Beasts",TSB,"«Мне не нужна армия, у меня Джамураа». "
Teferi's Moat,TSB,"«Изоляция — это не ответ», — сказал Урза Тефери"
Undertaker,TSB,"Груз смерти тяжел, но не неподъемен."
Basal Sliver,TSP,"«Невероятно . . . Эти существа показывают парадоксальную живучесть и предрасположенность к самоуничтожению, которую я пытался привить моим труллям», —
Эндрек Сар, мастер-труллевод"
Shadow Sliver,TSP,"Эти щепки, что были пойманы меж мирами с тех пор как Рати был сокрыт — одни из последних, что непосредственно происходят от потерянной Королевы щепок."
Urborg Syphon-Mage,TSP,"«Я превратился в своего рода гурмана. Каждая душа имеет свой особенный вкус. Искусство в том, чтобы правильно пригласить компанию для пирушки»."
Blazing Blade Askari,TSP,«Это не может быть Джамура. Мы не могли так сильно ей проиграть. . . »
Sudden Death,TSP,"Многие маги погибали во временном разломе, перескакивая из одной временной линии в другую, где невообразимые ужасы уничтожали их."
Uncle Istvan,TSB,"Одиночество свело с ума старого отшельника. Теперь он водится только с теми, кого смог поймать."
Uthden Troll,TSB,"«Ой ой ой, бо-бо туточки, Ой ой ой, чтой-то рядышком, Надо бамц и умц, и бо-бо пройдет», — песнь Троллей"
Havenwood Wurm,TSP,"Временные разломы приводят роющих бестий прошлого в твердые и сухие земли настоящего. Большинство погибает, попадает в ловушки, но наисильнейшие прорываются через поверхность."
Wildfire Emissary,TSB,"«Ифриты – шагающая гроза с огненным голосом», — Хаттиб, визирь Амиквата"
Think Twice,TSP,"«Великие книги нужны, чтобы их читать, затем читать снова задом наперед и наоборот!», —
Эттовард, Толарианский архивариус"
Greenseeker,TSP,"«Сплетня распространялась среди змей, шипящих по камышам, вдохновляя искателей: Богиня Фреялиз все еще живет в Скайшрауде»."
Call to the Netherworld,TSP,"Этот ритуал обычно свершался только кошмарами и порождениями преисподней. Лишь немногие маги могли довести его до конца, не лишившись рассудка."
Orcish Librarian,TSB,"“Наше голодное, надо еды . .  .  .  Много книг. .  .  .  Хмм . .  .  .”"
Trespasser il-Vec,TSP,"В эпицентре накрытия Рата, Город Предателей не имел сообщения с Доминарией. Многие его жители были заточены между двумя мирами."
Flickering Spirit,TSP,"Он всегда исчезает в надежде, что не вернется в ту же пустоту, которую оставил за собой."
Moorish Cavalry,TSB,"Члены элитной Мавританской Кавалерии крайне прихотливы в выборе своих лошадей, выбирая только тех, чья родословная была чиста на протяжении поколений."
Drudge Reavers,TSP,"«Поверхность земли покрыта солью, но почвы, что ниже, рдеющие смертью — плодородье для некромантии»,
—Лим-Дул Некромант"
Two-Headed Sliver,TSP,"«Такая смертельная для любой другой популяции мутация может оказаться чистейшим источником новой силы. Я заинтригован, хотя все еще боюсь изучать их более близко»,
—Рукарумель, полевой личный дневник"
Soltari Priest,TSB,Священник сказал: «В Рате надо еще больше молиться».
Dream Stalker,TSP,"Что случается, когда сон будит, и спящий растворяется в памяти?"
Pandemonium,TSB,"«Если мы не можем гордо жить, то мы гордо умрем!» — Еладамари, Лорд Листвы"
Shadow Guildmage,TSB,"«Хранить мертвых чтобы дать другим жить», — девиз Гильдии Теней"
Zhalfirin Commander,TSB,"«Командование — это как балансировать на хрупкой ветке, убеждая всех, что под ногами твердая земля», — Сидар Джабари"
Undead Warchief,TSB,"У него сила семерых мужчин. Вообще-то, их и было семеро."
Flamecore Elemental,TSP,Для огненных элементалей дураки и топливо суть одно и то же.
Suq'Ata Lancer,TSB,"«Не останавливайся до тех пор, пока копье не выйдет с другой стороны», — Телим’Тор"
Premature Burial,TSP,"«Эта почва прекрасно знает вкус смерти. Приучите ее жажде живой плоти, и она станет вашим смертельным союзником»,
—Эзрит, друид Темных времен"
Withered Wretch,TSB,Когда-то оно освящало мертвых. Теперь оно оскверняет их.
Feebleness,TSP,Даже слабое прикосновение магии может использовать пожирающие силу ядовитые ветра Урборга.
Fiery Justice,TSB,"«Огни правосудия обжигают сильнее всего», — Ловисса Хладнокровная, предводитель Балдувианов"
Snapback,TSP,"«Если оно вернется годы спустя, мы будем знать намного больше о том, как его победить»,
—Андорель, Таларийский стражник"
Icatian Crier,TSP,"Отдаленная от своего дома на тысячи лет, она несет важные новости о войне, хоть и прошедшей."
Bogardan Rager,TSP,В клокочущем сердце Богардана очень трудно попросить громыхающие камни не бить вулканических зверей.
Ground Rift,TSP,"Некоторые временные разломы не трогали людей, а забирали лишь только земли, на которых они появлялись."
Prodigal Sorcerer,TSB,Иногда членов Института Древних Знаний посещает желание получить удовольствие в миру. Они редко остаются без работы.
Tolarian Sentinel,TSP,"«Я пытаюсь спасти не только наших людей. Это в нашей культуре, и на том мы и стоим, что надеемся вернуться к величию»"
Squire,TSB,"“Где-то двадцать ему было. Складно сложен по фигуре. Чудесной натурой и великой силой обладал...” —Джоффри Чосер,  Сказания Кантерберри"
Tribal Flames,TSB,"«Огонь – язык универсальный», —
Джойра, мастер по артефактам"
Drifter il-Dal,TSP,"Они познавали дела их предательских предков, надеясь, что история откроет пути назад в физический мир."
Darkness,TSB,"«Верь, если суждено мне умереть, то смерть я встречу, как мою невесту, и радостно приму ее в объятья!», — Уильям Шекпсир, Мера за меру"
Eron the Relentless,TSB,"«Эрон не был бы такой занозой, если б он был смертен», — Рейхан, алхимик Самитов"
Stupor,TSB,"«Есть лекарство от всех болезней, кроме лени», — поговорка Суквата"
Skyknight Legionnaire,TSB,"“Не знаю, что внушает мне большую гордость: легионы солдат, маршевый ход которых отдается громом, или крики небесных рыцарей, носящихся над головами на своих птицах рух, как безумные молнии”.
—Разия"
Stormbind,TSB,"«Когда-то мы могли сами позвать шторм, дабы он служил нам», — Ловисса Хладнокровная, предводитель Балдувианов"
Spined Sliver,TSB,"«Щепки злы и хитры. И если вас сожрут, то никто и не заплачет», — Дразнилка детей Могга."
Sulfurous Blast,TSP,Келдонцы использовали токсические выбросы из разломов земли для укрепления защиты своих домов.
Claws of Gix,TSB,"Когда Братство Гикса откопало пещеру Койлоса, они нашли отрубленную голову своего наставника. Они положили ее в усыпальницу, надеясь, что когда-нибудь она укажет дорогу в Фирексию."
Careful Consideration,TSP,"«Мудрецы, не жалеющие времени на перепроверку источников, получают вознаграждение за свое усердие»,
—Джойра, к Тефери"
Mystic Snake,TSB,"Ее клыки вонзаются в тебя еще до того, когда звук шипения покидает уши."
Feldon's Cane,TSB,Фелдон нашел первую из этих тростей вмороженной в Ледник Ронома.
Bonesplitter Sliver,TSP,"Когда ход времени становился все более и более нестабильным, существа Доминарии старались адаптироваться. Это интенсивное давление привело ко многим тупикам, но порождало и новые формы, которые появлялись неожиданно, как пепельные дожди."
Squall Line,TSP,"Постоянное перемещение изломанной оси времени нарушало спокойствие атмосферы Доминарии, сталкивая между собой мощнейшие электрические штормы прошлого."
Thick-Skinned Goblin,TSP,"Шаманы этого клана несли отвественность за подсчет всех их сокровищ, включая злобных животных и проклятые лампы пламенного рока."
Harmonic Sliver,TSP,"«После прибытия последней щепки даже самые мощние наши реликты были разрушены в тот миг, когда мы повернули их против роя»,
—Ланах, Скайшраудский егерь"
Spell Burst,TSP,Стиль мышления жестокого мага.
Return to Dust,TSP,"Некоторые временные линие вечно расползаются, ветвятся и смешиваются. Другие неожиданно прерываются."
Strangling Soot,TSP,"«Зачем тебе клинок, если ты уже не дышишь?»,
—Грет, Гатанский полководец"
Opaline Sliver,TSP,"«При нападении их рой мерцает последовательностью цветов — сигнальным языком, который мне так хотелось познать»,
—Рукарумель, личный полевой дневник"
Tormod's Crypt,TSB,Темное отверстие как будто ритмично вдыхало холодный влажный воздух мертвой земли.
Ghostflame Sliver,TSP,"«Этот выводок появился на переломе эволюции. Он изничтожил все отметины, соединяющие его с королевой, которая более не заслуживает его внимания. Он ищет нового хозяина. Возможно, я помогу ему в этом»,
—Фреялиз"
Coalition Victory,TSB,"«Идеальную машину можно построить даже из неидеальных деталей», —
Урза"
Paradox Haze,TSP,"«Держи свой путь прямо через туман, не то ты будешь наступать себе же на пятки или вернешься в свое прошлое»,
—Тефери"
Fury Sliver,TSP,"«Разлом открылся, и наши стрелы внезапно остановились. Двигаться — означало толкать мир. Но когти Осколков попрежнему дергались, красные раны появлялись на теле Теда, и струи крови летели по воздуху»,
—Адом Капашен, Беналишский герой"
Mirari,TSB,"«Тебе предлагается то, что ты хочешь, а не то, в чем ты нуждаешься», — Брейдз, призывающая слабоумие"
The Rack,TSB,"Дыба, изобретенная в ранние годы Мишры, когда-то была самым страшным его творением."
Firewake Sliver,TSP,"«Они здесь, и они голодны. Все, что они не едят, они сжигают. Явимая потеряна. Мы должны уходить немедленно в Скайшрауд»,
—Эдалис, искатель цветущих цемель"
Reiterate,TSP,"«Эхо силы Мирари все еще медленно умирает»,
—Зид, Дриуд-камалит"
Haunting Hymn,TSP,"Мелодия этого гимна сохранилась со времен Тораха, но его новый текст вызывает страх в каждом слушателе."
Empty the Warrens,TSP,"«Они выкатывались из своих угодий ради войны (и для высвобождения места для рожающих матрон)»,
—#Сарпадианские Империи, Том IV#"
Craw Giant,TSB,"Хартаг весело рассмеялся, изучая стоящую перед ним армию: «Ха ха ха!  Карлики! И вы вздумали мне сопротивляться?»"
Ancient Grudge,TSP,Временные разломы напомнили врагам Явимайи об их прошлом и подлили свежего масла в огонь.
Pendelhaven,TSB,"«Это первозданный лес. Шепчущиеся сосны и болиголовы... Стойте как Друиды или эльфы», — Генри Вадсворт Лонгфеллоу «Евангельский»  "
Vhati il-Dal,TSB,"«Сэр, я думал. .  .» — объяснял Вати. «Не думай, — прервал его Гревен. — Это тебе не идет»."
Barbed Shocker,TSP,Ярые шаманы охотно покорились обжигам в надежде ухватить видения будущего.
Might of Old Krosa,TSP,Иногда даже самые скромные лесные жители могут получить дары мощных эманаций прошлого.
Jasmine Boreal,TSB,"«Мир должен победить, даже если злыдни должны умереть»."
Dust Corona,PLC,"«Они проникли глубоко на территорию врага под покрытием тьмы. .  .  и пыли».
— Корус, воин виашино"
