Flying Men,TSB,"Saffiyah bateu palmas e vinte homens voadores apareceram ao seu lado, todos bem treinados na arte do combate."
Vigean Hydropon,DIS,"Frutos da magia, raízes na ciência."
Ghost Ship,TSB,"“Aquela proa fantasmagórica rompeu a tempestade, enquanto um relâmpago lançava sua extensa sombra sobre o campo de batalha abaixo.”
—Mireille Gaetane, #A Valeriad#"
Hail Storm,TSB,"“Se eles não agüentam o granizo, então é melhor ficarem em casa.”
—Arna Kennerüd, capitão de aviação"
Browbeat,TSB,"“Até mesmo a ameaça de poder tem poder.”
— Jeska, guerreira adepta"
Stalking Vengeance,DIS,"Algo vaga pelos campos de massacres, farejando a culpa dos assassinos, perseguindo-os com patas de aço."
Bond of Agony,DIS,Os Rakdos são inigualáveis quando se trata de projetar equipamentos de tortura que eles podem operar ao mesmo tempo em que “sofrem” ao lado de suas vítimas.
Blessing of the Nephilim,DIS,"“Antes mesmo que a primeira pedra fosse montada ou que a primeira criança elfo nascesse, o poder do nefilim estava sendo acumulado. Que este poder seja propagado pelas minhas mãos.”"
Carom,DIS,A força de seu inimigo é a sua própria força.
Celestial Ancient,DIS,"“Primeiro pensamos que as nuvens haviam deixado o céu noturno. Então o céu noturno se moveu e o horizonte ganhou asas.”
—Josuri"
Might of the Nephilim,DIS,"“Envie um mensageiro para a Rua do Estanho e avise que a entrega foi . . . hmm . . . atrasada.”
—Bonmod, retaguarda da caravana"
Dread Slag,DIS,Mil fobias absorvidas da cidade e arrancadas de Rix Maadi de uma só vez.
Skullmead Cauldron,DIS,"Quando provado, o sabor do hidromel de cérebro permanece na garganta, uma evidência secreta de culpa para os que participam de prazeres proibidos."
Bronze Bombshell,DIS,"“Ohhh, linda e reluzente! Vamos arrancar a corrente e levá-la conosco.”
—Ukl, invasor Gruul, últimas palavras"
Ocular Halo,DIS,"Enquanto o soldado sonha, seus olhos montam guarda."
Grand Arbiter Augustin IV,DIS,"O Árbitro é um instrumento da justiça, um arbítrio tão disciplinado que aplica a justiça sem ego ou remorso."
Flame-Kin War Scout,DIS,"“Os primeiros irmãos-das-chamas estão estourando por aí. Temos visita!”
—Svar, sinalizador Boros"
Psychotic Fury,DIS,"“Enfureçam-se, meus servos. Nosso antigo poder foi renovado com sangue.”
—Rakdos"
Brain Pry,DIS,"Para os Rakdos, a diversão está na extorsão. O roubo geralmente é desprezado."
Enemy of the Guildpact,DIS,"As guildas sempre exterminam aqueles que viram ou souberam demais. Algumas almas vingativas guardam seu conhecimento, usando-o na vida após a morte para exterminar os membros das guildas e o acordo desprezível que lhes concede poder."
Cytoshape,DIS,"“Embora sejam muito eficazes no remodelamento da carne, essa linhagem especial de citoplastos deixa um terrível fedor de muco omníbio.”
— notas de pesquisa Simic"
Rain of Gore,DIS,"“Todos para dentro, e fiquem longe de tudo aquilo que tentar se infiltrar pelo solado da porta. Isso é obra do Demônio e só pode trazer desgraças.”
—Belko, proprietário da taverna Barril de Titãs"
Transguild Courier,DIS,"Relutantes de encontrar-se face a face, os líderes das dez guildas preferem realizar seus negócios oficiais por meio de um intermediário imune a subornos e ameaças."
"Lyzolda, the Blood Witch",DIS,"Os rituais de sacrifícios são realizados perante uma platéia de cultistas entusiasmados, cada um implorando para ser o próximo no palco."
Street Savvy,DIS,“É preciso mais que pés ágeis e sombras escuras para passar por mim despercebido.”
Nettling Curse,DIS,"“Eu os chamo de ‘Picada’ e ‘Ferroada.’”
—Chagrach, mago de maldições Rakdos"
Indrik Stomphowler,DIS,"“O uivo de um Indrik tem um poder destrutível mais sutil que o de sua pata esmagadora. Seu som é mundano, mas suas vibrações inaudíveis dissipam e rompem as artimanhas mágicas.”
— notas de pesquisa Simic"
Experiment Kraj,DIS,"“Claro que ele vai crescer incontrolavelmente — ele foi projetado para escolher sua própria evolução.”
—Momir Vig"
Ogre Gatecrasher,DIS,Um jogo popular entre os ogres é observar quantos giros dá uma cabeça antes de ser arrancada.
Thrive,DIS,"A criação mais bem sucedida dos Simic é o citoplasma, uma substância viva simbiótica que se alimenta de ritmos genéticos e, em troca, fortalece seu anfitrião."
Vision Skeins,DIS,“Pude ver nos olhos dos outros magos que haviam pensado a mesma coisa. A partir de então foi uma correria pelo pioneirismo na exploração do conhecimento.”
Tidespout Tyrant,DIS,Ele desfez o mundo à sua própria imagem.
Nightcreep,DIS,"“Por favor, diga que isto é uma alucinação. Prefiro estar louco do que estar aqui.”
—Gorev Hadszak, investigador Wojek"
Azorius Ploy,DIS,"As táticas militares dos Azorius, assim como suas táticas legais, beneficiam-se do atraso e da anulação."
Valor Made Real,DIS,"“Como meu pai me ensinou, ‘O treinamento levantará seu escudo contra o golpe, mas a coragem defenderá o que o escudo deixar descoberto.’”"
Delirium Skeins,DIS,"Houve uma confusão, um fogo repentino na mente. Então os dois viram apenas o nevoeiro fuliginoso da loucura, ouviram apenas o estalar de seus últimos pensamentos transformados em cinzas."
Avatar of Discord,DIS,O poder de Rakdos é tão grande que até mesmo sua sombra tem sua própria crueldade.
Soulsworn Jury,DIS,"Na morte, assim como na vida, eles protegem o Árbitro-Mor de expor-se a pontos de vista contrários."
Simic Initiate,DIS,Os iniciados Simic começam seu treinamento como cobaias dos experimentos. Os que não dão certo são despejados nos esgotos.
Kindle the Carnage,DIS,"“Comecem a golpear, rapazes, e não parem até que a moleca maltrapilha comece a cantar!”"
Unliving Psychopath,DIS,"“As vítimas portam a cicatriz do ‘Perfurador Ktozok’. . . mas ele foi executado anos atrás!”
—Gorev Hadszak, investigador Wojek"
Proper Burial,DIS,Os mortos devidamente honrados ganham a paz do túmulo e a isenção do chamado do Quarteirão Fantasma.
Haazda Exonerator,DIS,"“Esta aura ameaça a pureza da sua alma. Liberar-se dela não será fácil para nenhum de nós. Se estiver pronto, podemos começar.”"
Vesper Ghoul,DIS,"“As exceções da natureza mostram que não devemos pensar em modo absolutista. Assim como uma orquídea floresce em uma pedra manchada, o dom do mana manifesta-se ocasionalmente nos mortos-vivos.”
—Bougrat, druida do Culto de Outrora"
War's Toll,DIS,"Razia, o arcanjo da guerra, exige comprometimento total."
Kill-Suit Cultist,DIS,Vestido para matar.
Condemn,DIS,"“Sem dúvida os árbitros darão um fim a você, depois que todos os documentos forem assinados. Mas eu terei justiça #agora!#”
—Alovnek, maga da guilda Boros"
Ghost Quarter,DIS,Onde as vidas desperdiçadas imploram pelo renascimento.
Stomp and Howl,DIS,"“O Mizzium pode ser impenetrável pelo fogo, mas obviamente algumas outras coisas podem . . . modificar sua forma.”
—Ivos Koba, domador de indrik"
Nihilistic Glee,DIS,"“Tudo acaba em destruição — o amor em ódio, a vida em morte e a luz em escuridão total.”"
Gnat Alley Creeper,DIS,"Apesar de seu pequeno nome, a Viela da Mosca é a rua mais longa de Ravnica. Por longos e deformados quilômetros, ela se enrosca como um parasita nas protegidas e amplas vias principais."
Stoic Ephemera,DIS,"“A vida é curta, assim como a morte. Apenas o juramento é eterno.”"
Seal of Fire,DIS,"“Se respirar, vai queimar.”
— crença dos piromânticos Rakdos"
Seal of Doom,DIS,"“O olhar de um Basilisco é muito eficaz, mas desfazer-se dos cadáveres é uma tarefa cansativa. É muito menos trabalhoso dissolver a vítima por inteiro.”
—Szadek"
Brace for Impact,DIS,A carne pode ser endurecida por feitiços mágicos e fortalecida ainda mais pelos martelos dos inimigos.
Gobhobbler Rats,DIS,"Os ratos de estimação de Lyzolda alimentam-se melhor que o cidadão comum. Na verdade, eles normalmente podem ser encontrados comendo os cidadãos comuns."
Rakdos Augermage,DIS,“Grandes mentes sangram igual.”
Weight of Spires,DIS,"“Finalmente, um bom uso para um tribunal de Azorius.”
—Ghut Rak, mago da guilda Gruul"
Leafdrake Roost,DIS,"“Os melhores experimentos são aqueles cujos êxitos se replicam.”
—Yolov, engenheiro biológico Simic"
Wit's End,DIS,"“Algumas imagens são tão poderosas que apenas um olhar é suficiente para incendiá-las em sua mente para sempre. Venha, vamos olhar para o nada.”
—Szadek"
Simic Ragworm,DIS,"“Impregnado com sangue nativo para ganhar tamanho e com células endiabradas para ganhar velocidade, o vermetrapo é perfeito para eliminar ratos e vagabundos dos jardins subterrâneos.”
—Yolov, bioengenheiro Simic"
Loaming Shaman,DIS,Seu trabalho determina quem é lembrado e quem alimenta os vermes.
Ragamuffyn,DIS,"Eles cortaram os pontos e lhe deram goles de sua mistura. Depois a costuraram novamente, e ela voltou a girar a mistura."
Azorius Herald,DIS,"“Como a paz deveria ser — tranqüila, mas irrefreável.”
—Agostinho IV"
Guardian of the Guildpact,DIS,"A mágica do Pacto das Guildas concede proteção aos espíritos oprimidos ao seu serviço. Ao entrar na vida após a morte, eles descobrem um novo foco e são encarregados de defender o Pacto das Guildas contra os que anseiam pelo seu fim."
Taste for Mayhem,DIS,O gosto de sangue elimina qualquer autocontrole que os Rakdos possuam.
Protean Hulk,DIS,"“Carne #e# ovos. Comida!”
—Borborigmo"
Demon's Jester,DIS,"Eles arrasaram, com ou sem o final da piada."
Fencer's Magemark,GPT,"“O primeiro golpe é o mais importante. Geralmente evita a necessidade de um segundo.”
—Agrus Kos"
Leyline of the Void,GPT,Onde a traição e o esquecimento se encontram.
Gruul Nodorog,GPT,"Acariciar o nodorog
— Provérbio Gruul que significa
“cometer um enorme erro”"
Infiltrator's Magemark,GPT,"“A força está na discrição. Ninguém pode deter quem não pode ser encontrado.”
—Szadek"
Leyline of Lightning,GPT,Onde a tempestade e a magia se encontram.
Drowned Rusalka,GPT,"Espreitando sob a corrente, continuava sedenta até que outros viessem beber."
Guardian's Magemark,GPT,"O soldado moveu-se com um porte gracioso, sua consciência indo muito além dos cinco sentidos."
Plagued Rusalka,GPT,"“Olhe para ela, outrora tão inocente. A morte tem um jeito de extirpar essas . . . imperfeições.”
—Savra"
Starved Rusalka,GPT,"“Não há destino mais cruel que o definhamento. Se você foi morto, seu fantasma pode ao menos se vingar de seu assassino. Mas qual a consolação para quem foi morto pelo Tempo?”
—Ilromov, contador de histórias viajante"
Wreak Havoc,GPT,"“Mate-os!”
—Borborigmo"
Primeval Light,GPT,"“Veja os tomos envelhecidos, envoltos em couro e escritos com uma tintura antiga. Neles encontram-se as mágicas que podem nos libertar da desordenada feitiçaria moderna.”
—Dravash, xamã rabdomante"
Leyline of Lifeforce,GPT,Onde a soberania e a carne se encontram.
Martyred Rusalka,GPT,"Os seguidores de Rakdos a enforcaram, por diversão, na praça da cidade. Seu fantasma agora vela o que ficou conhecido como a Árvore Lacrimejante."
Leyline of Singularity,GPT,Onde a reputação e a solidão se encontram.
Scorched Rusalka,GPT,"Cada pequena labareda que lança refresca sua memória, permitindo reunir o mistério de seu ardente fim."
Leyline of the Meek,GPT,Onde a força e a humildade se encontram.
"Jolrael, Empress of Beasts",TSB,“Eu não preciso de exército. Eu tenho Jamuraa.”
Teferi's Moat,TSB,"“O isolamento não é a solução.”
— Urza, para Teferi"
Undertaker,TSB,"O peso da morte é grande, mas não irremovível."
Basal Sliver,TSP,"“Fascinante. . . Essas criaturas exibem o paradoxo da tenacidade e autodestruição intencional que procurei criar em meus thrulls.”
—Endrek Sahr, criador mestre"
Shadow Sliver,TSP,"Esses fractius, presos entre os mundos desde a sobreposição dos Rathi, estão entre os últimos a reivindicar descendência direta da longínqua Rainha Fractius."
Urborg Syphon-Mage,TSP,“Eu me tornei uma espécie de gourmet. Cada alma tem seu próprio sabor distinto. A arte está em convidar a companhia certa para o banquete.”
Blazing Blade Askari,TSP,“Esta não pode ser Jamuraa. Não poderíamos tê-la desapontado tanto assim. . . .”
Sudden Death,TSP,"Alguns magos golpearam as fendas do tempo, impondo outras linhas do tempo alternativas, onde horrores inimagináveis lhes sucederam."
Uncle Istvan,TSB,A solidão levou o velho eremita à loucura. Agora ele faz companhia apenas àqueles que ele pode capturar.
Uthden Troll,TSB,"“Oi oi oi, eu com dor aqui,
Oi oi oi, farejo algo perto,
Vou bater e vou comer e a dor vai desaparecer.”
—Canto Trol"
Havenwood Wurm,TSP,"As fendas do tempo trazem bestas de túneis antigos para as terras áridas e rudes do presente. A maioria morre por lá, encurralada, mas os mais fortes atravessam a superfície."
Wildfire Emissary,TSB,"“O efrite é uma tempestade cavalgante com uma voz que estala como fogo”.
—Qhattib, vizir de Amiqat"
Think Twice,TSP,"“Grandes livros são feitos para serem lidos, e então lidos novamente de trás para frente e de cabeça para baixo!”
—Ettovard, arquivista tolariano"
Greenseeker,TSP,"“Há um rumor que passa por entre as cobras, sussurrado pelos ventos ligeiros, inspirando aqueles que buscam: a deusa Freyalise está viva em Skyshroud.”"
Call to the Netherworld,TSP,O ritual normalmente era realizado apenas pelos horrores e crias do antro. Os magos menores dispunham apenas de uma sanidade para queimar na conjuração.
Orcish Librarian,TSB,"”Nós com fome, precisar comida. . . . Muitos livros. . . . Hmm. . . ."
Trespasser il-Vec,TSP,"No epicentro da sobreposição dos Rathi, a Cidade dos Traidores não se aliou à Dominária. Muitos de seus habitantes ficaram presos entre os dois mundos."
Flickering Spirit,TSP,Ele desaparece a cada vez com a esperança de não voltar à mesma desolação que deixou para trás.
Moorish Cavalry,TSB,"Os membros da elitizada Cavalaria Moura são muito precisos sobre seus cavalos, escolhendo apenas aqueles cuja linhagem tem se mantido pura por várias gerações."
Drudge Reavers,TSP,"“A superfície da terra está esbranquiçada com o sal, mas o solo abaixo está avermelhado com a morte — um terreno fértil para a necromancia.”
—Lim-Dûl, o Necromante"
Two-Headed Sliver,TSP,"“O que seria uma mutação fatal em qualquer outra espécie é simplesmente uma fonte de novos poderes. Estou intrigado, embora muito temeroso para examiná-lo mais de perto.”
—Rukarumel, diário de campo"
Soltari Priest,TSB,"“Em Rath”, disse o sacerdote, “as preces são ainda mais necessárias”."
Dream Stalker,TSP,O que acontece quando é o sonho que acorda e o adormecido que desaparece na memória?
Pandemonium,TSB,"“Se não pudermos viver com orgulho, morreremos assim!”
— Eladamri, Senhor das Folhas"
Shadow Guildmage,TSB,"Manter os mortos para que outros possam viver
—Máxima da Guilda das Sombras"
Zhalfirin Commander,TSB,"“Comandar é o ato de equilibrar-se em uma videira e convencer a todos que é terra firme.”
—Sidar Jabari"
Undead Warchief,TSB,"Ele tem a força de sete homens. Na verdade, ele já foi sete homens."
Flamecore Elemental,TSP,"Para um elemental do fogo, o tolo e o fogo formam um par perfeito."
Suq'Ata Lancer,TSB,"“Jamais pare antes de ver sua lança atravessada do outro lado.”
—Telim’Tor"
Premature Burial,TSP,"“O solo conhece bem o gosto dos mortos. Dê a ele o apetite por uma refeição viva, e ele pode tornar-se um aliado mortal.”
—Ezrith, druida das Horas Sombrias"
Withered Wretch,TSB,"Antes, consagrava os mortos. Agora os profana."
Feebleness,TSP,“Apenas um pequeno toque de mágica pode frear o poder enfraquecedor dos ventos venenosos de Urborg.”
Fiery Justice,TSB,"“O fogo da justiça arde mais que qualquer coisa.”
—Lovisa Coldeyes, líder balduviana"
Snapback,TSP,"“Se ele voltar nos anos adiante, nosso conhecimento de como combatê-lo será tão grande quanto.”
—Andorel, sentinela tolariano"
Icatian Crier,TSP,"Após mil anos longe de casa, suas novidades sobre a guerra perderam o contexto, mas não a relevância."
Bogardan Rager,TSP,"No coração em erupção de Bogardan, é difícil distinguir entre rochas vulcânicas voadoras e bestas vulcânicas agressoras."
Ground Rift,TSP,"Algumas fendas do tempo não levaram embora as pessoas, mas apenas o chão em que pisavam."
Prodigal Sorcerer,TSB,"De vez em quando, os membros do Instituto de Estudos da Arcana desenvolvem um gosto especial pelos prazeres mundanos. Eles raramente têm dificuldade em encontrar emprego."
Tolarian Sentinel,TSP,“Não é apenas o nosso povo que tento resgatar. É a nossa cultura e a esperança de retornar à nossa grandiosidade.”
Squire,TSB,"“Acredito que ele tivesse cerca de vinte anos.
Era de estatura mediana.
E cheio de vida e de energia.”
—Geoffrey Chaucer,
#Os Contos da Cantuária#"
Tribal Flames,TSB,"“O fogo é o idioma universal.”
— Jhoira, mestre artífice"
Drifter il-Dal,TSP,"Eles estudam as ações de seus ancestrais traidores, na esperança de que as histórias possam revelar um modo de voltar ao mundo físico."
Darkness,TSB,"“Se eu tiver de morrer, a noite eterna buscarei como a noiva muito amada que ao peito carinhoso eu conchegasse.”
— William Shakespeare,
#Medida por Medida#"
Eron the Relentless,TSB,"“Eron seria um problema menor se ao menos fosse mortal.”
—Reyhan, alquimista samita"
Stupor,TSB,"Há remédio para todas as doenças, menos para a preguiça.
—Ditado de Suq’Ata"
Skyknight Legionnaire,RAV,"“Não sei do que me orgulho mais: das legiões de soldados em sua marcha inflexível ou do grito dos cavaleiros da noite galopando em rocs, como um relâmpago sob suas cabeças.”
—Razia"
Stormbind,TSB,"“Antes, nosso povo era capaz de invocar a própria tempestade para realizar nossos desejos.”
—Lovisa Coldeyes, líder balduviana"
Spined Sliver,TSB,"“Os fractius são matreiros, os fractius são malvados;
E se você for devorado, ninguém irá chorar seu destino amaldiçoado.”
—Rima infantil Mogg"
Sulfurous Blast,TSP,Os keldonianos usaram as brechas tóxicas no solo rachado para reforçar as defesas de suas casas.
Claws of Gix,TSB,"Quando a Irmandade de Gix desenterrou as cavernas de Koilos, seus membros encontraram a mão decepada de seu mestre. Eles a guardaram como um relíquia, na esperança que um dia ela lhes apontasse o caminho para Phyrexia."
Careful Consideration,TSP,"“Os sábios que dedicam tempo a verificar suas fontes são recompensados por sua diligência.”
—Jhoira, para Teferi"
Mystic Snake,TSB,"“Suas presas atravessam tua carne antes que seu assobio deixe teus ouvidos.”
—Arna Kennerüd, capitão de aviação"
Feldon's Cane,TSB,Feldon encontrou a primeira dessas bengalas congelada na Geleira de Ronom.
Bonesplitter Sliver,TSP,"À medida que os rios do tempo se tornavam cada vez mais instáveis, as criaturas de Dominária lutavam para adaptar-se. As intensas pressões levaram a muitos becos sem saída, mas também a novas formas letais que surgiram tão repentinamente como as chuvas cinzentas."
Squall Line,TSP,"O desvio constante da fragmentada linha do tempo de Dominária arruinou a atmosfera, reunindo violentas tempestades elétricas de eras passadas."
Thick-Skinned Goblin,TSP,"O xamã da tribo é responsável por todos os seus tesouros, incluindo animais de estimação furiosos e lanternas amaldiçoadas de destruição ardente."
Harmonic Sliver,TSP,"“Desde que o último fractius chegou, até mesmo nossas relíquias mais poderosas se estilhaçam em cacos assim que as trazemos à colônia.”
—Llanach, patrulheiro de Skyshroud"
Spell Burst,TSP,A versão brutal do mago ao pensamento.
Return to Dust,TSP,"Algumas linhas do tempo se desgastam, se ramificam e se mesclam. Outras se encerram bruscamente."
Strangling Soot,TSP,"“De que serve sua lâmina sem seu hálito?”
—Greht, comandante gathaniano"
Opaline Sliver,TSP,"“Quando golpeado, sua pele cintila em seqüências de cores — uma língua de sinais que estou louco para desvendar.”
—Rukarumel, diário de campo"
Tormod's Crypt,TSB,A fenda escura parecia exalar o ar álgido e úmido da terra moribunda em um ritmo constante.
Ghostflame Sliver,TSP,"“Esta raça está no auge da evolução. Ela queima os sinais que a conectam a uma rainha que não atende mais a seus chamados. Ela procura um novo mestre. Talvez eu possa lhe dar um.”
—Freyalise"
Coalition Victory,TSB,"“É possível construir uma máquina perfeita a partir de componentes imperfeitos.”
—Urza"
Paradox Haze,TSP,"“Mantenha o passo firme através da bruma, a fim de que não pise nos calcanhares do seu ”eu“ futuro nem tropece no seu ”eu“ de um minuto atrás.”
— Teferi"
Fury Sliver,TSP,"“Uma fenda abriu-se, e então nossas flechas foram abruptamente caladas. Mover-se era como empurrar o mundo. Mas as garras do fractius ainda se agitavam, feridas vermelhas apareceram no tórax de Thed, e fitas de sangue pairavam no ar.”
—Adom Capashen, herói de Benália"
Mirari,TSB,"“Ele te oferece o que queres, não o que precisas.”
—Braids, invocadora da demência"
The Rack,TSB,"Inventado nos primórdios de Mishra, o ecúleo já foi sua criação mais temida."
Firewake Sliver,TSP,"“Eles estão aqui e estão famintos. E o que não comem, eles queimam. Yavimaya está perdida. Precisamos partir para Skyshroud.”
—Edahlis, busca-verde"
Reiterate,TSP,"“Os ecos do poder de Mirari ainda são ouvidos.”
—Zyd, druida kamahliano"
Haunting Hymn,TSP,"A melodia do hino perseverou desde o tempo de Tourach, mas as palavras foram alteradas para invocar as fobias de cada ouvinte."
Empty the Warrens,TSP,"“Eles foram liberados dos viveiros para guerrear (e para ceder espaço às matronas parideiras).”
—#Impérios Sarpadianos, vol. IV#"
Craw Giant,TSB,Harthag deu uma boa risada enquanto inspecionava o exército à sua frente. “Ho ho ho! Anões! Vocês acham que podem me deter?”
Ancient Grudge,TSP,As fendas do tempo lembram Yavimaya dos inimigos do passado e fornecem combustível novo para suas fogueiras.
Pendelhaven,TSB,"“Esta é a floresta primordial. Os pinheiros e as cicutas murmurantes. . . São como os Druidas da antigüidade.”
—Henry Wadsworth Longfellow,
“Evangeline”"
Vhati il-Dal,TSB,"“Senhor, eu só pensei. . . ,” explicou Vhati.
“Não pense”, interrompeu Greven. “Isso não combina com você.”"
Barbed Shocker,TSP,Os xamãs mais fervorosos se submentem voluntariamente aos estraçalhadores na esperança de vislumbrar as fortunas do futuro.
Might of Old Krosa,TSP,"Algumas vezes, até mesmo humildes criaturas da floresta foram dotadas com poderosas emanações do passado."
Jasmine Boreal,TSB,"“A paz deve prevalecer, mesmo que os perversos tenham de morrer.”"
Dust Corona,PLC,"“Eles se infiltraram a fundo no campo inimigo sob a cobertura da escuridão. . . e da sujeira.”
— Corus, guerreiro viashino"
Chronosavant,TSP,"“Em meus sonhos, ouço vozes de minhas futuras personalidades que morreram em vidas ainda por vir. Uso este conhecimento para evitar aqueles futuros sombrios e continuar minha busca pela paz.”"
Primal Forcemage,TSP,"Como seus apelos não foram atendidos pelas florestas secas, os xamãs da natureza canalizaram a força vital de seus irmãos."
Coral Trickster,TSP,"Elas espreitam nas profundezas escuras, rindo avidamente."
Scarwood Treefolk,TSP,"De acordo com a percepção de tempo dos ents, eras são como horas. Eles foram testemunhas do apocalipse, os anos que, na sua visão, foram como um momento cacofônico e ultradestrutivo."
Children of Korlis,TSP,"“Nós temos uma orgulhosa história de auto-sacrifício. Mas é fácil, nesses tempos sombrios, encontrar alguém dentre nós ansioso por morrer por uma causa qualquer.”
—Tavalus, acólito de Korlis"
Cradle to Grave,PLC,"“Conforme o apetite do solo cruel cresce, ele engole os transeuntes ao primeiro passo.”
— Ezrith, druida das Horas Sombrias"
Might Sliver,TSP,"“A coisa colossal retumbou pela cadeia de montanhas, as cascas das árvores esfarelaram-se perante ela. Os que já estavam lutando, uivaram quando ela chegou, seus músculos agitando-se repentinamente, e nós soubemos que era hora de escapar.”
—Llanach, patrulheiro de Skyshroud"
